,proportion_train_config,prop_inputs_source,id repetition,mape,training_time
0,0.1,0.1,0,2698402812.0852623,0.08715510368347168
1,0.1,0.1,1,467877662.42527395,0.08448052406311035
2,0.1,0.1,2,8.29829813230781,0.0990445613861084
3,0.1,0.1,3,13.820325903183184,0.08919548988342285
4,0.1,0.1,4,17.768229159326857,0.08751869201660156
5,0.1,0.1,5,1211528235.3142028,0.08547210693359375
6,0.1,0.1,6,2.836003461786224,0.08682823181152344
7,0.1,0.1,7,2.741275069848532,0.08752989768981934
8,0.1,0.1,8,2.5587643260778186,0.08965849876403809
9,0.1,0.1,9,5.027787440142449,0.08871698379516602
10,0.1,0.2,0,2.8090545680889303,0.08745551109313965
11,0.1,0.2,1,6.104629161701522,0.08675169944763184
12,0.1,0.2,2,4.067582176707964,0.08615398406982422
13,0.1,0.2,3,2.6269207894192523,0.08556652069091797
14,0.1,0.2,4,8.697095887399938,0.08938360214233398
15,0.1,0.2,5,2.815252719815153,0.08577537536621094
16,0.1,0.2,6,2.903484723896104,0.08645844459533691
17,0.1,0.2,7,3.9936009102559242,0.08689546585083008
18,0.1,0.2,8,6.1190002304952245,0.08661365509033203
19,0.1,0.2,9,10.625325486774253,0.0857689380645752
20,0.1,0.30000000000000004,0,6.134695405174972,0.0863347053527832
21,0.1,0.30000000000000004,1,6.19605752688148,0.08675122261047363
22,0.1,0.30000000000000004,2,6.11062570979761,0.08803701400756836
23,0.1,0.30000000000000004,3,2.6239794077449274,0.08870196342468262
24,0.1,0.30000000000000004,4,2.7164524536957693,0.09374141693115234
25,0.1,0.30000000000000004,5,17.8898996066043,0.09480023384094238
26,0.1,0.30000000000000004,6,5.052917568698387,0.09031939506530762
27,0.1,0.30000000000000004,7,10.555711869301572,0.08953666687011719
28,0.1,0.30000000000000004,8,6.105063221483972,0.08879351615905762
29,0.1,0.30000000000000004,9,17.62194114834042,0.0888679027557373
30,0.1,0.4,0,2865743860.5318727,0.09073495864868164
31,0.1,0.4,1,5.009695289682103,0.0891566276550293
32,0.1,0.4,2,2.8383715376143086,0.09180235862731934
33,0.1,0.4,3,2367986325.978157,0.0881199836730957
34,0.1,0.4,4,17.50263120361111,0.08883285522460938
35,0.1,0.4,5,6.154005225188255,0.08920645713806152
36,0.1,0.4,6,10.634722853975239,0.08971571922302246
37,0.1,0.4,7,5.065727102449365,0.0972599983215332
38,0.1,0.4,8,5.114085464291779,0.09080791473388672
39,0.1,0.4,9,4.090477497694351,0.08971858024597168
40,0.1,0.5,0,5.065344761374608,0.09041786193847656
41,0.1,0.5,1,2865743859.9683537,0.0906517505645752
42,0.1,0.5,2,2.835354145441724,0.08876800537109375
43,0.1,0.5,3,6.087387630958465,0.0904543399810791
44,0.1,0.5,4,6.117312350748344,0.09049749374389648
45,0.1,0.5,5,3.943449124240909,0.09349632263183594
46,0.1,0.5,6,4.043995326949797,0.09005999565124512
47,0.1,0.5,7,4.019436298497828,0.09438562393188477
48,0.1,0.5,8,0.0,0.08791422843933105
49,0.1,0.5,9,3175472253.979531,0.08741497993469238
50,0.1,0.6000000000000001,0,6.218825279868934,0.08822488784790039
51,0.1,0.6000000000000001,1,6.155303469254135,0.08866071701049805
52,0.1,0.6000000000000001,2,10.786147312157567,0.08953142166137695
53,0.1,0.6000000000000001,3,5.026311403440558,0.08961296081542969
54,0.1,0.6000000000000001,4,6.140249582202255,0.0881350040435791
55,0.1,0.6000000000000001,5,2.7452162097413146,0.08937311172485352
56,0.1,0.6000000000000001,6,2.7694995061968064,0.08960390090942383
57,0.1,0.6000000000000001,7,6.096091847945628,0.08806991577148438
58,0.1,0.6000000000000001,8,10.736620195014108,0.08913683891296387
59,0.1,0.6000000000000001,9,4.00829958814206,0.0887296199798584
60,0.1,0.7000000000000001,0,8.348081870013111,0.08910799026489258
61,0.1,0.7000000000000001,1,2.8349349226672738,0.0893712043762207
62,0.1,0.7000000000000001,2,2.7730954679421527,0.0892038345336914
63,0.1,0.7000000000000001,3,2.7340433914843283,0.08900213241577148
64,0.1,0.7000000000000001,4,10.651371840296433,0.11063385009765625
65,0.1,0.7000000000000001,5,6.140356212589763,0.09464645385742188
66,0.1,0.7000000000000001,6,4.051001685936737,0.09471797943115234
67,0.1,0.7000000000000001,7,2.719413154110252,0.0958249568939209
68,0.1,0.7000000000000001,8,3.9852709142298584,0.09475851058959961
69,0.1,0.7000000000000001,9,2.7711434226703635,0.09836888313293457
70,0.1,0.8,0,2.799194014621611,0.10046219825744629
71,0.1,0.8,1,8.54334800518278,0.1039888858795166
72,0.1,0.8,2,3.927545800327815,0.10080742835998535
73,0.1,0.8,3,2.7286577575786475,0.10725593566894531
74,0.1,0.8,4,10.73164740014804,0.10213375091552734
75,0.1,0.8,5,6.146779376940426,0.10305094718933105
76,0.1,0.8,6,6.157899412756435,0.103057861328125
77,0.1,0.8,7,3.968519785465004,0.10321569442749023
78,0.1,0.8,8,6.156954553557789,0.10157299041748047
79,0.1,0.8,9,8.2807840187932,0.10277605056762695
80,0.1,0.9,0,6.182916353435676,0.09865570068359375
81,0.1,0.9,1,6.152455060494231,0.10079813003540039
82,0.1,0.9,2,8.687870747697328,0.10052704811096191
83,0.1,0.9,3,4.047980456315189,0.10040545463562012
84,0.1,0.9,4,2.802913247950581,0.10024213790893555
85,0.1,0.9,5,2.732266766531782,0.10042262077331543
86,0.1,0.9,6,6.1858926826204375,0.10158634185791016
87,0.1,0.9,7,2.7406349589191774,0.10183405876159668
88,0.1,0.9,8,2.8088819861829517,0.1009056568145752
89,0.1,0.9,9,6.151797735714217,0.10202765464782715
90,0.2,0.1,0,2.609609718419991,0.09297537803649902
91,0.2,0.1,1,8.079715177496192,0.09314393997192383
92,0.2,0.1,2,8.029238179094113,0.09270453453063965
93,0.2,0.1,3,5.449745000052339,0.0935049057006836
94,0.2,0.1,4,2.6042519362086693,0.0996396541595459
95,0.2,0.1,5,17.639038300436848,0.09970593452453613
