,proportion_train_config,source_selection_method,prop_inputs_source,id repetition,mape,training_time
0,0.1,random,0.1,0,14.510978733908756,0.01204538345336914
1,0.1,random,0.1,1,19.02168377957299,0.0117034912109375
2,0.1,random,0.1,2,15.047446107918322,0.011640310287475586
3,0.1,random,0.1,3,16.598358473305453,0.011830568313598633
4,0.1,random,0.1,4,11.589322396420895,0.012372970581054688
5,0.1,random,0.1,5,12.110998102345096,0.012064218521118164
6,0.1,random,0.1,6,16.598358473305453,0.01184844970703125
7,0.1,random,0.1,7,12.217506271077713,0.011793136596679688
8,0.1,random,0.1,8,9.269686136333839,0.012186527252197266
9,0.1,random,0.1,9,17.934282852712123,0.022343158721923828
10,0.1,same_input_grp,0.1,0,15.758659436887267,0.014212369918823242
11,0.1,same_input_grp,0.1,1,12.799130889808733,0.01240396499633789
12,0.1,same_input_grp,0.1,2,8.553074239074812,0.023508787155151367
13,0.1,same_input_grp,0.1,3,12.67945692757726,0.01315760612487793
14,0.1,same_input_grp,0.1,4,6.608299964430661,0.012972116470336914
15,0.1,same_input_grp,0.1,5,12.652480301836619,0.012339353561401367
16,0.1,same_input_grp,0.1,6,14.016163117074795,0.012380838394165039
17,0.1,same_input_grp,0.1,7,23.187080748085258,0.012067556381225586
18,0.1,same_input_grp,0.1,8,13.888233559316316,0.012421369552612305
19,0.1,same_input_grp,0.1,9,12.13169828659934,0.012267827987670898
20,0.1,closest_properties,0.1,0,26.3885186213994,0.014398336410522461
21,0.1,closest_properties,0.1,1,17.31359611134838,0.013368844985961914
22,0.1,closest_properties,0.1,2,11.907595315593584,0.014096498489379883
23,0.1,closest_properties,0.1,3,11.603673479348304,0.013957738876342773
24,0.1,closest_properties,0.1,4,18.72763211153393,0.013567686080932617
25,0.1,closest_properties,0.1,5,24.743706270311698,0.01384878158569336
26,0.1,closest_properties,0.1,6,8.436929470739813,0.013798236846923828
27,0.1,closest_properties,0.1,7,14.399755347669549,0.013767480850219727
28,0.1,closest_properties,0.1,8,9.899952679713051,0.013112306594848633
29,0.1,closest_properties,0.1,9,9.336702437588697,0.013499021530151367
30,0.1,max_perf_corr,0.1,0,11.909522235764472,0.015143156051635742
31,0.1,max_perf_corr,0.1,1,12.658569603573936,0.014874935150146484
32,0.1,max_perf_corr,0.1,2,10.957370434003035,0.014927148818969727
33,0.1,max_perf_corr,0.1,3,15.831900993129095,0.015352725982666016
34,0.1,max_perf_corr,0.1,4,12.867541236119786,0.014829397201538086
35,0.1,max_perf_corr,0.1,5,11.61136239106219,0.015064001083374023
36,0.1,max_perf_corr,0.1,6,10.354107175724842,0.014834165573120117
37,0.1,max_perf_corr,0.1,7,10.4264979653181,0.014782905578613281
38,0.1,max_perf_corr,0.1,8,12.802544430943277,0.014588117599487305
39,0.1,max_perf_corr,0.1,9,11.785256551293235,0.014886856079101562
40,0.1,random,0.2,0,12.395800277236788,0.012717008590698242
41,0.1,random,0.2,1,17.40759253200866,0.012898921966552734
42,0.1,random,0.2,2,9.06580787287595,0.01293182373046875
43,0.1,random,0.2,3,13.460982453702602,0.012401103973388672
44,0.1,random,0.2,4,9.086236932793716,0.012342214584350586
45,0.1,random,0.2,5,17.934282852712123,0.012138128280639648
46,0.1,random,0.2,6,17.667053693303046,0.012357950210571289
47,0.1,random,0.2,7,16.828131962215696,0.011961936950683594
48,0.1,random,0.2,8,14.163480772551832,0.012025594711303711
49,0.1,random,0.2,9,11.84132038239177,0.012686491012573242
50,0.1,same_input_grp,0.2,0,13.888233559316316,0.012256145477294922
51,0.1,same_input_grp,0.2,1,11.643949951143526,0.01215505599975586
52,0.1,same_input_grp,0.2,2,16.84470695202906,0.012838602066040039
53,0.1,same_input_grp,0.2,3,12.149244931276762,0.012537717819213867
54,0.1,same_input_grp,0.2,4,19.278962965904984,0.012797117233276367
55,0.1,same_input_grp,0.2,5,15.110660478346652,0.012964725494384766
56,0.1,same_input_grp,0.2,6,22.29471997356879,0.012632131576538086
57,0.1,same_input_grp,0.2,7,15.376784688393762,0.012682914733886719
58,0.1,same_input_grp,0.2,8,9.94409023044121,0.013242244720458984
59,0.1,same_input_grp,0.2,9,11.990595727136652,0.012652397155761719
60,0.1,closest_properties,0.2,0,24.743706270311698,0.027440786361694336
61,0.1,closest_properties,0.2,1,10.547355134485043,0.015282392501831055
62,0.1,closest_properties,0.2,2,11.851238800167636,0.015658140182495117
63,0.1,closest_properties,0.2,3,13.43475270759193,0.01612687110900879
64,0.1,closest_properties,0.2,4,12.802544430943277,0.01428675651550293
65,0.1,closest_properties,0.2,5,15.280457001067974,0.014951229095458984
66,0.1,closest_properties,0.2,6,9.733185040592826,0.014935016632080078
67,0.1,closest_properties,0.2,7,17.355471722612016,0.014738321304321289
68,0.1,closest_properties,0.2,8,12.609611923026817,0.014781951904296875
69,0.1,closest_properties,0.2,9,16.39434344762735,0.015309333801269531
70,0.1,max_perf_corr,0.2,0,14.795872811101384,0.016313791275024414
71,0.1,max_perf_corr,0.2,1,10.69215149618824,0.016480445861816406
72,0.1,max_perf_corr,0.2,2,9.594466709563742,0.0288848876953125
73,0.1,max_perf_corr,0.2,3,15.758659436887267,0.020688533782958984
74,0.1,max_perf_corr,0.2,4,12.13169828659934,0.017520904541015625
75,0.1,max_perf_corr,0.2,5,8.525420856505159,0.01724076271057129
76,0.1,max_perf_corr,0.2,6,13.811077537693917,0.01671290397644043
77,0.1,max_perf_corr,0.2,7,12.032080980590429,0.017083168029785156
78,0.1,max_perf_corr,0.2,8,12.476999864008958,0.016644716262817383
79,0.1,max_perf_corr,0.2,9,10.863921332580844,0.01665949821472168
80,0.1,random,0.30000000000000004,0,14.732949671580286,0.012351512908935547
81,0.1,random,0.30000000000000004,1,12.247493866709833,0.012758016586303711
82,0.1,random,0.30000000000000004,2,9.880522873892057,0.01236414909362793
83,0.1,random,0.30000000000000004,3,12.576774964678524,0.012703657150268555
84,0.1,random,0.30000000000000004,4,10.114820252292365,0.012122154235839844
85,0.1,random,0.30000000000000004,5,20.2270154717338,0.012392282485961914
86,0.1,random,0.30000000000000004,6,14.184476186964137,0.012192487716674805
87,0.1,random,0.30000000000000004,7,14.210909686315818,0.012537002563476562
88,0.1,random,0.30000000000000004,8,13.278455350046192,0.012792825698852539
89,0.1,random,0.30000000000000004,9,15.533518756130466,0.0123748779296875
90,0.1,same_input_grp,0.30000000000000004,0,6.608299964430661,0.013800382614135742
91,0.1,same_input_grp,0.30000000000000004,1,16.684537543087032,0.012992382049560547
92,0.1,same_input_grp,0.30000000000000004,2,11.18263994575571,0.012750864028930664
93,0.1,same_input_grp,0.30000000000000004,3,15.465571283091803,0.013822317123413086
94,0.1,same_input_grp,0.30000000000000004,4,11.325926166516236,0.012982845306396484
95,0.1,same_input_grp,0.30000000000000004,5,20.422414276746647,0.012488126754760742
96,0.1,same_input_grp,0.30000000000000004,6,13.214170162381667,0.02144145965576172
97,0.1,same_input_grp,0.30000000000000004,7,10.619774725896193,0.013092517852783203
98,0.1,same_input_grp,0.30000000000000004,8,9.94409023044121,0.012987613677978516
99,0.1,same_input_grp,0.30000000000000004,9,13.214170162381667,0.01273036003112793
100,0.1,closest_properties,0.30000000000000004,0,9.733185040592826,0.01627206802368164
101,0.1,closest_properties,0.30000000000000004,1,24.220570654518024,0.016205549240112305
102,0.1,closest_properties,0.30000000000000004,2,12.752226260752906,0.016216516494750977
103,0.1,closest_properties,0.30000000000000004,3,15.468624109364196,0.026617765426635742
104,0.1,closest_properties,0.30000000000000004,4,10.693688143372789,0.016717195510864258
105,0.1,closest_properties,0.30000000000000004,5,11.170822684038656,0.015866518020629883
106,0.1,closest_properties,0.30000000000000004,6,13.210471972943408,0.017133712768554688
107,0.1,closest_properties,0.30000000000000004,7,16.66996065350992,0.01757335662841797
108,0.1,closest_properties,0.30000000000000004,8,12.799130889808733,0.016744136810302734
109,0.1,closest_properties,0.30000000000000004,9,7.328885536183957,0.01663374900817871
110,0.1,max_perf_corr,0.30000000000000004,0,22.071670098592126,0.018514633178710938
111,0.1,max_perf_corr,0.30000000000000004,1,15.037530621463958,0.018730878829956055
112,0.1,max_perf_corr,0.30000000000000004,2,9.939655648531815,0.018476009368896484
113,0.1,max_perf_corr,0.30000000000000004,3,10.910411580534962,0.018939733505249023
114,0.1,max_perf_corr,0.30000000000000004,4,12.607603547120029,0.018420934677124023
115,0.1,max_perf_corr,0.30000000000000004,5,12.61033607556192,0.01774001121520996
116,0.1,max_perf_corr,0.30000000000000004,6,17.166114023072726,0.028750896453857422
117,0.1,max_perf_corr,0.30000000000000004,7,10.412267111737423,0.019519805908203125
118,0.1,max_perf_corr,0.30000000000000004,8,12.474049490196384,0.01819634437561035
119,0.1,max_perf_corr,0.30000000000000004,9,15.121966069749657,0.018162965774536133
120,0.1,random,0.4,0,12.909854325117939,0.012390851974487305
121,0.1,random,0.4,1,16.736829060159465,0.012389898300170898
