,proportion_train_config,source_selection_method,prop_inputs_source,id repetition,mape,training_time
0,0.1,random,0.1,0,12.290386091312891,0.21914291381835938
1,0.1,random,0.1,1,14.322033377134217,0.21294522285461426
2,0.1,random,0.1,2,7.687588498676694,0.20703721046447754
3,0.1,random,0.1,3,19.50720624963173,0.20462965965270996
4,0.1,random,0.1,4,21.687025126390676,0.2070760726928711
5,0.1,random,0.1,5,25.336961264247865,0.20496797561645508
6,0.1,random,0.1,6,13.946702207815518,0.20499515533447266
7,0.1,random,0.1,7,34.22402911186432,0.20529747009277344
8,0.1,random,0.1,8,9.271837802342068,0.2164931297302246
9,0.1,random,0.1,9,10.45443102144263,0.20513558387756348
10,0.1,same_input_grp,0.1,0,7.928238503229289,0.20732760429382324
11,0.1,same_input_grp,0.1,1,8.615311466444812,0.20615410804748535
12,0.1,same_input_grp,0.1,2,21.086219874697402,0.2060856819152832
13,0.1,same_input_grp,0.1,3,10.989726606942813,0.20553183555603027
14,0.1,same_input_grp,0.1,4,18.961983063981815,0.20570135116577148
15,0.1,same_input_grp,0.1,5,6.18519463821828,0.2075340747833252
16,0.1,same_input_grp,0.1,6,19.301137514022233,0.20514631271362305
17,0.1,same_input_grp,0.1,7,9.636329477162803,0.2057785987854004
18,0.1,same_input_grp,0.1,8,12.431082670623567,0.20626378059387207
19,0.1,same_input_grp,0.1,9,14.463653734871817,0.2064378261566162
20,0.1,closest_properties,0.1,0,4.80869994973198,0.24806571006774902
21,0.1,closest_properties,0.1,1,8.18448959702678,0.24613118171691895
22,0.1,closest_properties,0.1,2,6.743641998527849,0.24429607391357422
23,0.1,closest_properties,0.1,3,4.913173738190845,0.24652433395385742
24,0.1,closest_properties,0.1,4,19.599454933778947,0.2462623119354248
25,0.1,closest_properties,0.1,5,11.420502153334395,0.24674749374389648
26,0.1,closest_properties,0.1,6,4.219795631175128,0.24490833282470703
27,0.1,closest_properties,0.1,7,11.318322013698168,0.2474226951599121
28,0.1,closest_properties,0.1,8,15.341749410942452,0.24391674995422363
29,0.1,closest_properties,0.1,9,6.7656651873680085,0.2467188835144043
30,0.1,max_perf_corr,0.1,0,3.0578193665397206,0.2720808982849121
31,0.1,max_perf_corr,0.1,1,6.027773102485931,0.27219629287719727
32,0.1,max_perf_corr,0.1,2,3.6963749264465924,0.26993417739868164
