,proportion_train_config,source_selection_method,prop_inputs_source,id repetition,mape,training_time
0,0.1,random,0.1,0,14.223446580698823,0.06423139572143555
1,0.1,random,0.1,1,7.81375509560113,0.05965542793273926
2,0.1,random,0.1,2,47.706413186055094,0.07290959358215332
3,0.1,random,0.1,3,11.768437880008014,0.0583038330078125
4,0.1,random,0.1,4,9.7428306027183,0.05585432052612305
5,0.1,random,0.1,5,19.0887791642968,0.04989957809448242
6,0.1,random,0.1,6,12.885569408641576,0.05112004280090332
7,0.1,random,0.1,7,7.644419016971211,0.05155062675476074
8,0.1,random,0.1,8,5.41354442117574,0.04919266700744629
9,0.1,random,0.1,9,10.289407077856264,0.05056142807006836
10,0.1,same_input_grp,0.1,0,19.974811037624402,0.05108189582824707
11,0.1,same_input_grp,0.1,1,6.611388464906685,0.05027127265930176
12,0.1,same_input_grp,0.1,2,10.701813111848889,0.047522783279418945
13,0.1,same_input_grp,0.1,3,6.6838670498182955,0.04846549034118652
14,0.1,same_input_grp,0.1,4,27.948316173677128,0.05143237113952637
15,0.1,same_input_grp,0.1,5,10.108508743467087,0.05780315399169922
16,0.1,same_input_grp,0.1,6,20.776635792419295,0.05606222152709961
17,0.1,same_input_grp,0.1,7,15.01039847835551,0.05093860626220703
18,0.1,same_input_grp,0.1,8,11.07065108766104,0.05368447303771973
19,0.1,same_input_grp,0.1,9,18.776957038893247,0.04994654655456543
20,0.1,closest_properties,0.1,0,11.817292928613316,0.09977936744689941
21,0.1,closest_properties,0.1,1,25.78680910785704,0.10878729820251465
22,0.1,closest_properties,0.1,2,6.34641323268953,0.09121131896972656
23,0.1,closest_properties,0.1,3,9.781972594703674,0.11462831497192383
24,0.1,closest_properties,0.1,4,13.771665612292457,0.09331083297729492
25,0.1,closest_properties,0.1,5,11.690321502946418,0.08722734451293945
26,0.1,closest_properties,0.1,6,9.906333579657405,0.0960702896118164
27,0.1,closest_properties,0.1,7,11.044222063021028,0.09207320213317871
28,0.1,closest_properties,0.1,8,8.282933378217809,0.09273386001586914
29,0.1,closest_properties,0.1,9,9.964803818500249,0.08917546272277832
30,0.1,max_perf_corr,0.1,0,5.092852903798746,0.1285107135772705
31,0.1,max_perf_corr,0.1,1,6.497729938010457,0.11732602119445801
32,0.1,max_perf_corr,0.1,2,2.7135690262024093,0.12951278686523438
33,0.1,max_perf_corr,0.1,3,5.596595611995413,0.12630867958068848
34,0.1,max_perf_corr,0.1,4,4.403441914576671,0.2721285820007324
35,0.1,max_perf_corr,0.1,5,3.7401214818214354,0.10702037811279297
36,0.1,max_perf_corr,0.1,6,5.319242490746793,0.11252617835998535
37,0.1,max_perf_corr,0.1,7,4.7211531722490765,0.11916041374206543
38,0.1,max_perf_corr,0.1,8,3.888280194134195,0.11434221267700195
