,proportion_train_config,source_selection_method,prop_inputs_source,id repetition,mape,training_time
0,0.1,random,0.1,0,10.217994505474834,0.25211334228515625
1,0.1,random,0.1,1,19.07924280214201,0.24905729293823242
2,0.1,random,0.1,2,8.616681443920669,0.21545624732971191
3,0.1,random,0.1,3,13.53513037293248,0.20506811141967773
4,0.1,random,0.1,4,9.059420146154022,0.20699167251586914
5,0.1,random,0.1,5,10.263588722825299,0.20390915870666504
6,0.1,random,0.1,6,18.756708273763614,0.209275484085083
7,0.1,random,0.1,7,9.902577917002766,0.20515203475952148
8,0.1,random,0.1,8,9.832116487489047,0.2053537368774414
9,0.1,random,0.1,9,10.793580568655974,0.2072432041168213
10,0.1,same_input_grp,0.1,0,13.720854510821672,0.20728468894958496
11,0.1,same_input_grp,0.1,1,14.1264248456243,0.20729351043701172
12,0.1,same_input_grp,0.1,2,12.11496387678636,0.20641016960144043
13,0.1,same_input_grp,0.1,3,14.947630860290861,0.2076871395111084
14,0.1,same_input_grp,0.1,4,9.034710890261472,0.20695257186889648
15,0.1,same_input_grp,0.1,5,19.447342886182923,0.20735621452331543
16,0.1,same_input_grp,0.1,6,15.318252373074195,0.20729374885559082
17,0.1,same_input_grp,0.1,7,16.765759898124312,0.20571064949035645
18,0.1,same_input_grp,0.1,8,13.412294651666166,0.2083272933959961
19,0.1,same_input_grp,0.1,9,8.305720445681432,0.20808959007263184
20,0.1,closest_properties,0.1,0,10.91089313239434,0.2460315227508545
21,0.1,closest_properties,0.1,1,5.108729491054503,0.24718284606933594
22,0.1,closest_properties,0.1,2,10.011647488803622,0.2466754913330078
23,0.1,closest_properties,0.1,3,14.615651745069188,0.25037646293640137
24,0.1,closest_properties,0.1,4,12.362272311210305,0.24817228317260742
25,0.1,closest_properties,0.1,5,10.491441977223834,0.24950814247131348
26,0.1,closest_properties,0.1,6,6.518740983686211,0.24655389785766602
27,0.1,closest_properties,0.1,7,16.202906353158436,0.2495410442352295
28,0.1,closest_properties,0.1,8,12.367488963966045,0.2509152889251709
29,0.1,closest_properties,0.1,9,8.474224331164246,0.2475442886352539
30,0.1,max_perf_corr,0.1,0,8.741281349054534,0.2759401798248291
31,0.1,max_perf_corr,0.1,1,8.61059863263302,0.27416276931762695
32,0.1,max_perf_corr,0.1,2,7.910289422785728,0.2739393711090088
33,0.1,max_perf_corr,0.1,3,8.43129540825319,0.27299952507019043
34,0.1,max_perf_corr,0.1,4,10.09918937489444,0.27353596687316895
35,0.1,max_perf_corr,0.1,5,4.680083248171699,0.2723958492279053
36,0.1,max_perf_corr,0.1,6,5.8947913312785,0.27118396759033203
37,0.1,max_perf_corr,0.1,7,8.203089154686705,0.2702155113220215
38,0.1,max_perf_corr,0.1,8,10.492070334707142,0.2713441848754883
39,0.1,max_perf_corr,0.1,9,10.772219699282735,0.270183801651001
40,0.1,random,0.2,0,5.9188628384499795,0.20787620544433594
41,0.1,random,0.2,1,24.53408282493337,0.21105051040649414
42,0.1,random,0.2,2,9.031782843255868,0.2095627784729004
43,0.1,random,0.2,3,11.699477876399001,0.20870423316955566
44,0.1,random,0.2,4,11.848637926294364,0.2081584930419922
45,0.1,random,0.2,5,15.153646966342377,0.20961427688598633
46,0.1,random,0.2,6,12.446947041036042,0.20888781547546387
47,0.1,random,0.2,7,23.613099323849376,0.21203851699829102
48,0.1,random,0.2,8,15.513469228008226,0.20705437660217285
49,0.1,random,0.2,9,12.986509721140893,0.21022439002990723
50,0.1,same_input_grp,0.2,0,9.477314365015141,0.20831584930419922
51,0.1,same_input_grp,0.2,1,13.235032452434059,0.21031975746154785
52,0.1,same_input_grp,0.2,2,8.639608632739533,0.2089073657989502
53,0.1,same_input_grp,0.2,3,12.240793398614358,0.20908617973327637
54,0.1,same_input_grp,0.2,4,10.188220457604663,0.21042180061340332
55,0.1,same_input_grp,0.2,5,18.92695494785509,0.20747637748718262
56,0.1,same_input_grp,0.2,6,11.533616936788864,0.20926976203918457
57,0.1,same_input_grp,0.2,7,23.102182053970687,0.21005010604858398
58,0.1,same_input_grp,0.2,8,15.493872771303577,0.20978736877441406
59,0.1,same_input_grp,0.2,9,14.667904319377728,0.20958995819091797
60,0.1,closest_properties,0.2,0,9.535861071738722,0.2884700298309326
61,0.1,closest_properties,0.2,1,8.258153762506344,0.2888956069946289
62,0.1,closest_properties,0.2,2,11.508054323727777,0.2892284393310547
63,0.1,closest_properties,0.2,3,10.184958802653764,0.28876495361328125
64,0.1,closest_properties,0.2,4,8.99567733144369,0.289154052734375
65,0.1,closest_properties,0.2,5,8.43741937395184,0.29035449028015137
66,0.1,closest_properties,0.2,6,9.199098337041974,0.29009437561035156
67,0.1,closest_properties,0.2,7,9.161530565580916,0.2887613773345947
68,0.1,closest_properties,0.2,8,10.850399812387627,0.28909945487976074
69,0.1,closest_properties,0.2,9,11.129770283660847,0.2922224998474121
70,0.1,max_perf_corr,0.2,0,8.314021211543878,0.33408689498901367
71,0.1,max_perf_corr,0.2,1,9.588965508937216,0.3344290256500244
72,0.1,max_perf_corr,0.2,2,8.82150761270048,0.3328711986541748
73,0.1,max_perf_corr,0.2,3,7.316291006556389,0.3336484432220459
