,proportion_train_config,prop_inputs_source,id repetition,mape,training_time
0,0.1,0.1,0,35.10130584139732,0.16900086402893066
1,0.1,0.1,1,45.30794236345363,0.1621246337890625
2,0.1,0.1,2,52.205617531548235,0.16068243980407715
3,0.1,0.1,3,29.879255744085693,0.170973539352417
4,0.1,0.1,4,21.1485856689865,0.16581177711486816
5,0.1,0.1,5,40.577004087338985,0.1634223461151123
6,0.1,0.1,6,22.334014242234304,0.16316461563110352
7,0.1,0.1,7,40.717550926288084,0.1628551483154297
8,0.1,0.1,8,74.89428591198995,0.1565415859222412
9,0.1,0.1,9,37.51678586807969,0.15936994552612305
10,0.1,0.2,0,18.563474384081406,0.21546387672424316
11,0.1,0.2,1,28.095861256856047,0.21328258514404297
12,0.1,0.2,2,22.709977719257584,0.21415042877197266
13,0.1,0.2,3,40.9785965134897,0.21939444541931152
14,0.1,0.2,4,84.74694237810229,0.21912121772766113
15,0.1,0.2,5,32.71005107010075,0.21474337577819824
16,0.1,0.2,6,20.188125529067523,0.2155301570892334
17,0.1,0.2,7,28.190702788258786,0.21281981468200684
18,0.1,0.2,8,33.230723800445745,0.21652555465698242
19,0.1,0.2,9,27.435214977275802,0.2118668556213379
20,0.1,0.30000000000000004,0,33.51204323718596,0.2846047878265381
21,0.1,0.30000000000000004,1,24.122554976819398,0.2749195098876953
22,0.1,0.30000000000000004,2,31.35423190622731,0.27478981018066406
23,0.1,0.30000000000000004,3,41.108218995613946,0.2641754150390625
24,0.1,0.30000000000000004,4,28.202813595449484,0.26288866996765137
25,0.1,0.30000000000000004,5,32.78761651686959,0.26968860626220703
26,0.1,0.30000000000000004,6,15.06243264162328,0.2622196674346924
27,0.1,0.30000000000000004,7,46.84754289756649,0.2675588130950928
28,0.1,0.30000000000000004,8,22.653643167405985,0.2673320770263672
29,0.1,0.30000000000000004,9,92.94546385533725,0.2707815170288086
30,0.1,0.4,0,25.929224133168056,0.3329586982727051
31,0.1,0.4,1,17.981305044225117,0.3344736099243164
32,0.1,0.4,2,71.51281453964683,0.3397696018218994
33,0.1,0.4,3,23.14285125568939,0.32599544525146484
34,0.1,0.4,4,27.896800876093163,0.3249669075012207
35,0.1,0.4,5,20.387558942399046,0.34542107582092285
36,0.1,0.4,6,17.00980566710931,0.32303476333618164
37,0.1,0.4,7,31.359628026779916,0.33022570610046387
38,0.1,0.4,8,37.14566403914314,0.32490062713623047
39,0.1,0.4,9,48.63083207750149,0.33738279342651367
40,0.1,0.5,0,35.35989305714119,0.42434000968933105
41,0.1,0.5,1,54.323286027034875,0.40012025833129883
42,0.1,0.5,2,29.632396211857166,0.37542295455932617
43,0.1,0.5,3,36.692534948318254,0.3899517059326172
44,0.1,0.5,4,71.62051172389009,0.36689114570617676
45,0.1,0.5,5,14.283846481199566,0.399233341217041
46,0.1,0.5,6,59.6007080863967,0.3858332633972168
47,0.1,0.5,7,18.87315375669004,0.3867225646972656
48,0.1,0.5,8,43.66513590978096,0.40341758728027344
49,0.1,0.5,9,16.67190754752759,0.40171194076538086
50,0.1,0.6000000000000001,0,30.087830798081573,0.4853050708770752
51,0.1,0.6000000000000001,1,29.6097390705867,0.4486880302429199
52,0.1,0.6000000000000001,2,29.253812557039822,0.4454820156097412
53,0.1,0.6000000000000001,3,30.27584285831496,0.4379587173461914
54,0.1,0.6000000000000001,4,15.047725810027138,0.4761240482330322
55,0.1,0.6000000000000001,5,16.114540221006916,0.46137022972106934
56,0.1,0.6000000000000001,6,14.503137886930642,0.46979594230651855
57,0.1,0.6000000000000001,7,14.630793700470068,0.46050453186035156
58,0.1,0.6000000000000001,8,47.01270763014176,0.46210479736328125
59,0.1,0.6000000000000001,9,35.49333288558646,0.46574878692626953
60,0.1,0.7000000000000001,0,23.757707770245407,0.5296564102172852
61,0.1,0.7000000000000001,1,28.959473691056353,0.5231308937072754
62,0.1,0.7000000000000001,2,102.54541954539663,0.5341084003448486
63,0.1,0.7000000000000001,3,19.63868151490025,0.5269367694854736
64,0.1,0.7000000000000001,4,26.458728382647045,0.5219407081604004
65,0.1,0.7000000000000001,5,38.166745490533906,0.5423693656921387
66,0.1,0.7000000000000001,6,23.098208548408085,0.5246572494506836
67,0.1,0.7000000000000001,7,24.97777201459825,0.5381937026977539
68,0.1,0.7000000000000001,8,23.222153483592457,0.5332622528076172
69,0.1,0.7000000000000001,9,17.402925203033515,0.5383260250091553
70,0.1,0.8,0,22.874425246000538,0.5861339569091797
71,0.1,0.8,1,35.334692234741254,0.5861804485321045
72,0.1,0.8,2,18.179609351097856,0.6058554649353027
73,0.1,0.8,3,26.99475233904677,0.5939640998840332
74,0.1,0.8,4,35.74088476983629,0.5850038528442383
75,0.1,0.8,5,40.54546427822394,0.5912501811981201
76,0.1,0.8,6,44.3314167617811,0.6141891479492188
77,0.1,0.8,7,21.98137622470411,0.6169826984405518
78,0.1,0.8,8,22.87758058165525,0.5993971824645996
79,0.1,0.8,9,18.314718819203392,0.6242613792419434
80,0.1,0.9,0,31.172838215389497,0.664440393447876
81,0.1,0.9,1,42.53860734049933,0.6706082820892334
82,0.1,0.9,2,46.842236409737424,0.6254446506500244
83,0.1,0.9,3,56.54854471755986,0.6280102729797363
84,0.1,0.9,4,26.696810167961665,0.6469967365264893
