,proportion_train_config,prop_inputs_source,id repetition,mape,training_time
0,0.1,0.1,0,114.92243322226892,0.16070771217346191
1,0.1,0.1,1,132.17159487109683,0.15476489067077637
2,0.1,0.1,2,29.397607597409554,0.15860342979431152
3,0.1,0.1,3,96.62868862662368,0.16018009185791016
4,0.1,0.1,4,141.2798259266266,0.15875864028930664
5,0.1,0.1,5,25.617956956543203,0.31429362297058105
6,0.1,0.1,6,82.14401848877984,0.1457071304321289
7,0.1,0.1,7,168.16358291771144,0.18279814720153809
8,0.1,0.1,8,157.77398152651608,0.14932465553283691
9,0.1,0.1,9,113.68114418151613,0.15384626388549805
10,0.1,0.2,0,166.27718263920084,0.21628189086914062
11,0.1,0.2,1,102.14677434451878,0.21453452110290527
12,0.1,0.2,2,48.97922057464793,0.2162477970123291
13,0.1,0.2,3,155.93522727940712,0.20723819732666016
14,0.1,0.2,4,128.91281365089176,0.20604801177978516
15,0.1,0.2,5,166.90649797128037,0.20740675926208496
16,0.1,0.2,6,136.28087951493083,0.2052302360534668
17,0.1,0.2,7,53.5322174848316,0.21300101280212402
18,0.1,0.2,8,123.66706623093344,0.2018580436706543
19,0.1,0.2,9,143.64492556398324,0.20214152336120605
20,0.1,0.30000000000000004,0,149.55238639936232,0.2566652297973633
21,0.1,0.30000000000000004,1,150.93996331374026,0.24674248695373535
22,0.1,0.30000000000000004,2,156.75086578027998,0.26555466651916504
23,0.1,0.30000000000000004,3,145.74659467029713,0.25280213356018066
24,0.1,0.30000000000000004,4,125.5014485238546,0.251401424407959
25,0.1,0.30000000000000004,5,77.79927431970705,0.25748109817504883
26,0.1,0.30000000000000004,6,158.1686617726798,0.25565171241760254
27,0.1,0.30000000000000004,7,22.12790146235623,0.2551851272583008
28,0.1,0.30000000000000004,8,162.86921386701403,0.2474825382232666
29,0.1,0.30000000000000004,9,144.83259427026547,0.25481557846069336
30,0.1,0.4,0,142.85799800519504,0.31205201148986816
31,0.1,0.4,1,114.88743691176583,0.3097679615020752
32,0.1,0.4,2,63.27380642650785,0.3350043296813965
33,0.1,0.4,3,156.39292500307218,0.32809996604919434
34,0.1,0.4,4,138.9477051686869,0.33440136909484863
35,0.1,0.4,5,35.835736809241375,0.33765482902526855
36,0.1,0.4,6,176.10560127914184,0.3669309616088867
37,0.1,0.4,7,98.88794172485008,0.36458897590637207
38,0.1,0.4,8,144.89348610315744,0.34705400466918945
39,0.1,0.4,9,139.56524101684982,0.3639490604400635
40,0.1,0.5,0,130.38118163968002,0.4158511161804199
41,0.1,0.5,1,107.52860547685088,0.38527441024780273
42,0.1,0.5,2,122.43065197322498,0.37277793884277344
43,0.1,0.5,3,79.36196566975089,0.36550331115722656
44,0.1,0.5,4,96.17593744787672,0.35680055618286133
45,0.1,0.5,5,139.9921607131785,0.37055397033691406
46,0.1,0.5,6,123.20639598031893,0.3727419376373291
47,0.1,0.5,7,135.5788635341606,0.36208438873291016
48,0.1,0.5,8,110.12893322579578,0.37538623809814453
49,0.1,0.5,9,107.44874764464679,0.36452746391296387
50,0.1,0.6000000000000001,0,137.09143243570446,0.42700982093811035
51,0.1,0.6000000000000001,1,124.4323257145556,0.44202446937561035
52,0.1,0.6000000000000001,2,124.80575952884665,0.4214346408843994
53,0.1,0.6000000000000001,3,159.99448630254722,0.42020654678344727
54,0.1,0.6000000000000001,4,152.4220001914721,0.43135881423950195
55,0.1,0.6000000000000001,5,119.03360764574148,0.4252028465270996
56,0.1,0.6000000000000001,6,137.46899382569683,0.4152519702911377
57,0.1,0.6000000000000001,7,139.03379630205683,0.4263918399810791
58,0.1,0.6000000000000001,8,154.40983245834303,0.4387381076812744
59,0.1,0.6000000000000001,9,105.02279618505472,0.4415771961212158
60,0.1,0.7000000000000001,0,142.75295881802057,0.5064001083374023
61,0.1,0.7000000000000001,1,91.73747422984218,0.48643922805786133
62,0.1,0.7000000000000001,2,153.18296988837562,0.4894261360168457
63,0.1,0.7000000000000001,3,123.22430677606258,0.5010378360748291
64,0.1,0.7000000000000001,4,125.89083147447049,0.5020043849945068
65,0.1,0.7000000000000001,5,129.27717122235862,0.48391056060791016
66,0.1,0.7000000000000001,6,85.98811426727204,0.48912692070007324
67,0.1,0.7000000000000001,7,118.1202651781154,0.4905421733856201
68,0.1,0.7000000000000001,8,102.20034274408154,0.4782290458679199
69,0.1,0.7000000000000001,9,101.1206900926789,0.4698615074157715
70,0.1,0.8,0,163.44335363266086,0.5466897487640381
71,0.1,0.8,1,145.91803528529854,0.5537848472595215
72,0.1,0.8,2,120.79330346172772,0.5741486549377441
73,0.1,0.8,3,125.27064128165817,0.5477602481842041
74,0.1,0.8,4,144.7936152517299,0.5593171119689941
75,0.1,0.8,5,157.32934468588354,0.5580723285675049
76,0.1,0.8,6,74.6847118737055,0.5461564064025879
77,0.1,0.8,7,138.66899547241914,0.5638220310211182
78,0.1,0.8,8,158.68013446506924,0.565093994140625
79,0.1,0.8,9,93.39887568692444,0.5437779426574707
80,0.1,0.9,0,136.74889470032818,0.6044070720672607
81,0.1,0.9,1,104.18225669971015,0.5997495651245117
82,0.1,0.9,2,110.60877956257582,0.6108944416046143
83,0.1,0.9,3,141.32643862788458,0.6167445182800293
84,0.1,0.9,4,97.96722393040595,0.6142370700836182
85,0.1,0.9,5,187.45489347113437,0.6233086585998535
86,0.1,0.9,6,150.73601839681407,0.5976059436798096
87,0.1,0.9,7,77.42246181493365,0.7438912391662598
88,0.1,0.9,8,132.29749939292213,0.639822244644165
89,0.1,0.9,9,142.29965125252755,0.5980668067932129
90,0.2,0.1,0,123.21395159762554,0.17957544326782227
91,0.2,0.1,1,176.00430448890512,0.18114328384399414
92,0.2,0.1,2,205.6802217456187,0.17991876602172852
93,0.2,0.1,3,232.55757713772857,0.18491315841674805
94,0.2,0.1,4,141.9346515793165,0.17830705642700195
95,0.2,0.1,5,215.17610659593595,0.17742156982421875
96,0.2,0.1,6,190.84239422373003,0.18735551834106445
97,0.2,0.1,7,187.50640091152346,0.18242907524108887
98,0.2,0.1,8,142.0126404832831,0.18208932876586914
99,0.2,0.1,9,19.863927830056863,0.19281911849975586
100,0.2,0.2,0,76.72626272612698,0.2783234119415283
101,0.2,0.2,1,127.30079966519925,0.26935529708862305
102,0.2,0.2,2,271.1915816326042,0.2809138298034668
103,0.2,0.2,3,166.28326601539004,0.27879905700683594
104,0.2,0.2,4,183.33408502973597,0.27513813972473145
105,0.2,0.2,5,180.32010951925247,0.2820878028869629
