,proportion_train_config,prop_inputs_source,id repetition,mape,training_time
0,0.1,0.1,0,108.35851142062872,0.15624237060546875
1,0.1,0.1,1,67.2845885162215,0.14592862129211426
2,0.1,0.1,2,123.53682235274131,0.14708399772644043
3,0.1,0.1,3,133.73672549355325,0.1426393985748291
4,0.1,0.1,4,81.95329711676604,0.14401555061340332
5,0.1,0.1,5,94.76629809156329,0.1522068977355957
6,0.1,0.1,6,114.1654663011403,0.14162373542785645
7,0.1,0.1,7,75.1804299635278,0.141615629196167
8,0.1,0.1,8,114.0748690453036,0.1389620304107666
9,0.1,0.1,9,105.84784044154065,0.14873528480529785
10,0.1,0.2,0,77.53175560136991,0.19822978973388672
11,0.1,0.2,1,100.55347952345777,0.19995498657226562
12,0.1,0.2,2,79.11683836435218,0.1964561939239502
13,0.1,0.2,3,106.53486360014459,0.19827556610107422
14,0.1,0.2,4,90.1980124087671,0.19635581970214844
15,0.1,0.2,5,119.85334087977361,0.19543814659118652
16,0.1,0.2,6,106.62395120116469,0.18825984001159668
17,0.1,0.2,7,115.01115974124947,0.18770313262939453
18,0.1,0.2,8,102.19230333440021,0.19024395942687988
19,0.1,0.2,9,98.20250626641692,0.19080328941345215
20,0.1,0.30000000000000004,0,70.38338089190289,0.24047017097473145
21,0.1,0.30000000000000004,1,123.14372125327631,0.25284337997436523
22,0.1,0.30000000000000004,2,106.18617529211494,0.26689791679382324
23,0.1,0.30000000000000004,3,114.56476038585078,0.24022483825683594
24,0.1,0.30000000000000004,4,90.98617605375524,0.25659704208374023
25,0.1,0.30000000000000004,5,105.7861646674395,0.24361634254455566
26,0.1,0.30000000000000004,6,74.67520210410102,0.2484140396118164
27,0.1,0.30000000000000004,7,83.95863104004113,0.23972702026367188
28,0.1,0.30000000000000004,8,202.82444478112973,0.24817490577697754
29,0.1,0.30000000000000004,9,97.05705347288287,0.2430708408355713
30,0.1,0.4,0,113.41701207148742,0.29888916015625
31,0.1,0.4,1,23.268839272080307,0.30911827087402344
32,0.1,0.4,2,117.8506814678116,0.2969677448272705
33,0.1,0.4,3,141.25235184724835,0.3059406280517578
34,0.1,0.4,4,48.51947400021571,0.29248523712158203
35,0.1,0.4,5,138.54664306365768,0.30296921730041504
36,0.1,0.4,6,102.58245518172546,0.30713748931884766
37,0.1,0.4,7,111.40060174410398,0.29987239837646484
38,0.1,0.4,8,79.69334114367506,0.29406142234802246
39,0.1,0.4,9,84.5114995436303,0.295795202255249
40,0.1,0.5,0,115.19377945568412,0.3465442657470703
41,0.1,0.5,1,91.94698456228198,0.35724353790283203
42,0.1,0.5,2,87.77444365459431,0.35411834716796875
43,0.1,0.5,3,105.64497761622722,0.3479771614074707
44,0.1,0.5,4,58.22493289118048,0.355257511138916
45,0.1,0.5,5,113.53489530327714,0.3527650833129883
46,0.1,0.5,6,128.67837612985315,0.3549368381500244
47,0.1,0.5,7,49.45436558292508,0.36998772621154785
48,0.1,0.5,8,115.78031661230925,0.35306525230407715
49,0.1,0.5,9,107.76269582961598,0.35674571990966797
50,0.1,0.6000000000000001,0,79.89102241161167,0.3969578742980957
51,0.1,0.6000000000000001,1,128.63213295697187,0.40098047256469727
52,0.1,0.6000000000000001,2,116.750730918265,0.4178030490875244
53,0.1,0.6000000000000001,3,112.29041060756515,0.41082262992858887
54,0.1,0.6000000000000001,4,83.13246269121946,0.401644229888916
55,0.1,0.6000000000000001,5,92.63835953254599,0.41756772994995117
56,0.1,0.6000000000000001,6,119.43673569235762,0.40991902351379395
57,0.1,0.6000000000000001,7,8.015778058263018,0.4370415210723877
58,0.1,0.6000000000000001,8,103.4763770923225,0.41008424758911133
59,0.1,0.6000000000000001,9,110.47662987875127,0.41063594818115234
60,0.1,0.7000000000000001,0,107.91760584453745,0.4920918941497803
61,0.1,0.7000000000000001,1,88.06286709109033,0.515782356262207
62,0.1,0.7000000000000001,2,105.43102163636367,0.520876407623291
63,0.1,0.7000000000000001,3,18.88009557430137,0.5054686069488525
64,0.1,0.7000000000000001,4,80.2317284976879,0.49518728256225586
65,0.1,0.7000000000000001,5,138.23999923299493,0.4960367679595947
66,0.1,0.7000000000000001,6,104.84350434732744,0.48720884323120117
67,0.1,0.7000000000000001,7,138.0819494521546,0.4966104030609131
68,0.1,0.7000000000000001,8,101.32402360520618,0.5068650245666504
69,0.1,0.7000000000000001,9,177.55185447143816,0.5091629028320312
70,0.1,0.8,0,130.96382169040447,0.5773546695709229
71,0.1,0.8,1,108.247132200405,0.5763752460479736
72,0.1,0.8,2,114.68030407624686,0.5747585296630859
73,0.1,0.8,3,106.10865457629417,0.6050248146057129
74,0.1,0.8,4,93.37918570442034,0.5907597541809082
75,0.1,0.8,5,103.36475507782453,0.5426499843597412
76,0.1,0.8,6,118.88296796332081,0.5431084632873535
77,0.1,0.8,7,153.74321332318337,0.5515246391296387
78,0.1,0.8,8,106.63110507399051,0.549891471862793
79,0.1,0.8,9,94.89009409223087,0.5755767822265625
80,0.1,0.9,0,89.71381975476915,0.6575713157653809
81,0.1,0.9,1,173.59511156289008,0.6198570728302002
82,0.1,0.9,2,107.23633489781368,0.6203818321228027
83,0.1,0.9,3,98.69521335694074,0.6508498191833496
84,0.1,0.9,4,100.24146776862868,0.6276266574859619
85,0.1,0.9,5,87.84432901328098,0.638603925704956
86,0.1,0.9,6,170.85993892709584,0.6328938007354736
87,0.1,0.9,7,19.38843035296671,0.651268482208252
88,0.1,0.9,8,84.34920357242338,0.657282829284668
89,0.1,0.9,9,89.56698204268125,0.667060136795044
90,0.2,0.1,0,153.99489989926366,0.19553136825561523
91,0.2,0.1,1,63.93156375304457,0.2063274383544922
92,0.2,0.1,2,126.60546522706768,0.19570684432983398
93,0.2,0.1,3,129.71128298878293,0.1927318572998047
94,0.2,0.1,4,99.3634777280135,0.19347214698791504
95,0.2,0.1,5,153.7440867978742,0.19606614112854004
96,0.2,0.1,6,117.9535767609394,0.193800687789917
97,0.2,0.1,7,99.0302026462546,0.1939084529876709
98,0.2,0.1,8,76.07731459263182,0.20616912841796875
99,0.2,0.1,9,102.56471245313156,0.20051312446594238
100,0.2,0.2,0,110.55311670098098,0.28921937942504883
101,0.2,0.2,1,76.45320227454076,0.2965199947357178
102,0.2,0.2,2,86.82526400677905,0.3063850402832031
103,0.2,0.2,3,154.2706037174815,0.2816774845123291
104,0.2,0.2,4,129.36638061798948,0.27735209465026855
105,0.2,0.2,5,109.59800697855742,0.29079341888427734
106,0.2,0.2,6,137.80380018417046,0.29546022415161133
107,0.2,0.2,7,106.5807835188283,0.29221487045288086
108,0.2,0.2,8,134.76400274718637,0.28026676177978516
109,0.2,0.2,9,160.02424006618793,0.2841923236846924
110,0.2,0.30000000000000004,0,115.94989175113308,0.37336206436157227
111,0.2,0.30000000000000004,1,155.18330428252716,0.3746681213378906
112,0.2,0.30000000000000004,2,154.9797396223034,0.36596202850341797
113,0.2,0.30000000000000004,3,121.6040951801235,0.3807492256164551
