,proportion_train_config,source_selection_method,prop_inputs_source,id repetition,mape,training_time
0,0.1,random,0.1,0,7.707928368472221,0.25786495208740234
1,0.1,random,0.1,1,10.519421415238023,0.22817277908325195
2,0.1,random,0.1,2,6.553927556754692,0.20866799354553223
3,0.1,random,0.1,3,10.8705726329819,0.20662641525268555
4,0.1,random,0.1,4,21.114654646316932,0.20624065399169922
5,0.1,random,0.1,5,10.654736610415192,0.20324325561523438
6,0.1,random,0.1,6,13.633563824307101,0.20527291297912598
7,0.1,random,0.1,7,9.550726508129037,0.20595574378967285
8,0.1,random,0.1,8,16.00764544742168,0.20639896392822266
9,0.1,random,0.1,9,26.501800259353015,0.20664262771606445
10,0.1,same_input_grp,0.1,0,11.415138125055588,0.20532989501953125
11,0.1,same_input_grp,0.1,1,5.416506210931439,0.20458579063415527
12,0.1,same_input_grp,0.1,2,29.05460114669812,0.20489144325256348
13,0.1,same_input_grp,0.1,3,7.27636816744415,0.20480060577392578
14,0.1,same_input_grp,0.1,4,11.549920332588854,0.20380020141601562
15,0.1,same_input_grp,0.1,5,8.082274872939779,0.20445966720581055
16,0.1,same_input_grp,0.1,6,15.673519579296233,0.2049858570098877
17,0.1,same_input_grp,0.1,7,28.38695983123508,0.20573949813842773
18,0.1,same_input_grp,0.1,8,24.53726444129585,0.20163702964782715
19,0.1,same_input_grp,0.1,9,5.373553948542042,0.20725464820861816
20,0.1,closest_properties,0.1,0,10.830347742897777,0.24509978294372559
21,0.1,closest_properties,0.1,1,8.993163072489848,0.2454831600189209
22,0.1,closest_properties,0.1,2,9.323094196541899,0.24544143676757812
23,0.1,closest_properties,0.1,3,15.376427255342652,0.24559521675109863
24,0.1,closest_properties,0.1,4,6.4564104149310495,0.24410796165466309
25,0.1,closest_properties,0.1,5,6.027092182645748,0.2456953525543213
26,0.1,closest_properties,0.1,6,13.20249808927086,0.2456808090209961
27,0.1,closest_properties,0.1,7,32.845488969885146,0.24596619606018066
28,0.1,closest_properties,0.1,8,14.113675740506922,0.24396610260009766
29,0.1,closest_properties,0.1,9,6.502168443322905,0.2475574016571045
30,0.1,max_perf_corr,0.1,0,6.936834040942428,0.2763803005218506
31,0.1,max_perf_corr,0.1,1,9.160228386795088,0.27354955673217773
32,0.1,max_perf_corr,0.1,2,3.9499191501464948,0.2728137969970703
33,0.1,max_perf_corr,0.1,3,4.850862852095989,0.2719123363494873
34,0.1,max_perf_corr,0.1,4,3.821174382500997,0.27185678482055664
35,0.1,max_perf_corr,0.1,5,5.2941908668419915,0.2716660499572754
36,0.1,max_perf_corr,0.1,6,3.58539156986074,0.2709934711456299
37,0.1,max_perf_corr,0.1,7,7.92290651504869,0.26906466484069824
38,0.1,max_perf_corr,0.1,8,3.2898785882986283,0.26796984672546387
39,0.1,max_perf_corr,0.1,9,4.578604752596865,0.267763614654541
40,0.1,random,0.2,0,12.5279872458908,0.2051079273223877
41,0.1,random,0.2,1,12.162559195278266,0.20551013946533203
42,0.1,random,0.2,2,16.28626946617256,0.20572447776794434
43,0.1,random,0.2,3,7.415707035138923,0.20590949058532715
44,0.1,random,0.2,4,22.217465227051985,0.20665574073791504
45,0.1,random,0.2,5,14.905531000457033,0.2073209285736084
46,0.1,random,0.2,6,14.415127960885776,0.2049729824066162
47,0.1,random,0.2,7,15.081443472164171,0.20776700973510742
48,0.1,random,0.2,8,14.604097667214836,0.2079014778137207
49,0.1,random,0.2,9,16.822414581074444,0.20577311515808105
50,0.1,same_input_grp,0.2,0,8.706251926500254,0.2169184684753418
51,0.1,same_input_grp,0.2,1,21.691054989300472,0.20758819580078125
52,0.1,same_input_grp,0.2,2,7.720947122518698,0.20719289779663086
53,0.1,same_input_grp,0.2,3,10.48940391299898,0.20691871643066406
54,0.1,same_input_grp,0.2,4,9.166280699839149,0.20505785942077637
55,0.1,same_input_grp,0.2,5,14.448551216411214,0.20605897903442383
56,0.1,same_input_grp,0.2,6,9.847834464183254,0.2064054012298584
57,0.1,same_input_grp,0.2,7,10.328440861867062,0.20519566535949707
58,0.1,same_input_grp,0.2,8,13.934659256528278,0.20479512214660645
59,0.1,same_input_grp,0.2,9,13.906066946447446,0.2068636417388916
60,0.1,closest_properties,0.2,0,15.726326432100215,0.2929997444152832
61,0.1,closest_properties,0.2,1,7.451601377397925,0.2881014347076416
62,0.1,closest_properties,0.2,2,13.949280681209292,0.28668785095214844
63,0.1,closest_properties,0.2,3,8.731393972285073,0.28933167457580566
64,0.1,closest_properties,0.2,4,14.10663493394432,0.28569483757019043
65,0.1,closest_properties,0.2,5,17.655616655632354,0.2892882823944092
66,0.1,closest_properties,0.2,6,2.5783839198731364,0.285686731338501
67,0.1,closest_properties,0.2,7,9.824114261467262,0.2876772880554199
68,0.1,closest_properties,0.2,8,6.559436378391348,0.287172794342041
69,0.1,closest_properties,0.2,9,9.691701481875592,0.28855109214782715
70,0.1,max_perf_corr,0.2,0,5.913748250773194,0.342897891998291
71,0.1,max_perf_corr,0.2,1,4.225968304443138,0.3550984859466553
72,0.1,max_perf_corr,0.2,2,9.906527898065093,0.3605520725250244
73,0.1,max_perf_corr,0.2,3,11.465394224723877,0.36249852180480957
74,0.1,max_perf_corr,0.2,4,10.989422412312479,0.3552968502044678
75,0.1,max_perf_corr,0.2,5,6.055444719756153,0.35520315170288086
76,0.1,max_perf_corr,0.2,6,6.6793680125383625,0.3574340343475342
77,0.1,max_perf_corr,0.2,7,6.704959433773405,0.36002278327941895
78,0.1,max_perf_corr,0.2,8,3.536974503680085,0.3520834445953369
79,0.1,max_perf_corr,0.2,9,4.868812778970586,0.3558669090270996
80,0.1,random,0.30000000000000004,0,14.401330708637827,0.22636747360229492
81,0.1,random,0.30000000000000004,1,13.934242092876516,0.22740745544433594
82,0.1,random,0.30000000000000004,2,25.202666549250353,0.2226865291595459
83,0.1,random,0.30000000000000004,3,30.340530334888566,0.2249605655670166
84,0.1,random,0.30000000000000004,4,17.227848039902295,0.22118425369262695
85,0.1,random,0.30000000000000004,5,12.318706155387355,0.2251262664794922
86,0.1,random,0.30000000000000004,6,11.844617299389284,0.22164320945739746
87,0.1,random,0.30000000000000004,7,7.953507277648483,0.22655677795410156
88,0.1,random,0.30000000000000004,8,12.099525486242388,0.22926974296569824
89,0.1,random,0.30000000000000004,9,13.256686494112415,0.22248601913452148
90,0.1,same_input_grp,0.30000000000000004,0,4.947855417600541,0.22839045524597168
91,0.1,same_input_grp,0.30000000000000004,1,55.839811720932566,0.22771191596984863
92,0.1,same_input_grp,0.30000000000000004,2,12.818344668263105,0.22530627250671387
93,0.1,same_input_grp,0.30000000000000004,3,13.572549389043424,0.2235558032989502
94,0.1,same_input_grp,0.30000000000000004,4,19.11358135865287,0.22617864608764648
95,0.1,same_input_grp,0.30000000000000004,5,7.9581163500894645,0.22182273864746094
96,0.1,same_input_grp,0.30000000000000004,6,8.63069639957125,0.2260761260986328
97,0.1,same_input_grp,0.30000000000000004,7,16.447219772751847,0.2238776683807373
98,0.1,same_input_grp,0.30000000000000004,8,15.41933125931163,0.2255868911743164
99,0.1,same_input_grp,0.30000000000000004,9,6.4296233765904,0.22286510467529297
100,0.1,closest_properties,0.30000000000000004,0,9.104234866424346,0.35667991638183594
101,0.1,closest_properties,0.30000000000000004,1,8.156804131859845,0.36302685737609863
102,0.1,closest_properties,0.30000000000000004,2,11.553724357174676,0.3588113784790039
103,0.1,closest_properties,0.30000000000000004,3,5.308105213121701,0.35705137252807617
104,0.1,closest_properties,0.30000000000000004,4,4.677422953106359,0.3557267189025879
105,0.1,closest_properties,0.30000000000000004,5,14.751785908449373,0.356090784072876
106,0.1,closest_properties,0.30000000000000004,6,6.866403450942506,0.35399937629699707
107,0.1,closest_properties,0.30000000000000004,7,22.06847042988877,0.356128454208374
