,proportion_train_config,prop_inputs_source,id repetition,mape,training_time
0,0.1,0.1,0,7.264615168650441,0.08985257148742676
1,0.1,0.1,1,17.913411820462024,0.0900723934173584
2,0.1,0.1,2,31.141460326010556,0.09124994277954102
3,0.1,0.1,3,36.63354014373074,0.08994746208190918
4,0.1,0.1,4,29.257177984244855,0.08878898620605469
5,0.1,0.1,5,10.771644110990163,0.08854889869689941
6,0.1,0.1,6,21.560231197365592,0.09418702125549316
7,0.1,0.1,7,25.751544929564957,0.09489583969116211
8,0.1,0.1,8,17.970755889400042,0.09119296073913574
9,0.1,0.1,9,9.80114089783362,0.0921010971069336
10,0.1,0.2,0,7.416832459296066,0.09269118309020996
11,0.1,0.2,1,44.567836718862765,0.09728121757507324
12,0.1,0.2,2,44.40891797348191,0.0950009822845459
13,0.1,0.2,3,56.282198160129596,0.10010695457458496
14,0.1,0.2,4,27.068281136431015,0.09410858154296875
15,0.1,0.2,5,47.941081083664145,0.0945134162902832
16,0.1,0.2,6,7.43535344917699,0.11837959289550781
17,0.1,0.2,7,26.573913126867154,0.10274100303649902
18,0.1,0.2,8,10.0851868477887,0.10054183006286621
19,0.1,0.2,9,10.523029643480113,0.09767532348632812
20,0.1,0.30000000000000004,0,28.157102630666675,0.09475994110107422
21,0.1,0.30000000000000004,1,45.828630885453364,0.09496164321899414
22,0.1,0.30000000000000004,2,7.911605117165915,0.0955808162689209
23,0.1,0.30000000000000004,3,9.529769134719457,0.09280180931091309
24,0.1,0.30000000000000004,4,23.713305262763804,0.09401988983154297
25,0.1,0.30000000000000004,5,29.857381727851635,0.09780049324035645
26,0.1,0.30000000000000004,6,44.56575823001339,0.1014103889465332
27,0.1,0.30000000000000004,7,9.884298287756831,0.09864449501037598
28,0.1,0.30000000000000004,8,17.637844775173566,0.10229229927062988
29,0.1,0.30000000000000004,9,38.59348042285894,0.10006356239318848
30,0.1,0.4,0,20.88914352382858,0.09518074989318848
31,0.1,0.4,1,9.482774106673244,0.094940185546875
32,0.1,0.4,2,32.41779144697428,0.09333682060241699
33,0.1,0.4,3,9.68494068613105,0.09514689445495605
34,0.1,0.4,4,21.416550395342064,0.09393501281738281
35,0.1,0.4,5,39.8366683449015,0.09411358833312988
36,0.1,0.4,6,21.4529088641082,0.09570789337158203
37,0.1,0.4,7,55.46137287816021,0.09688448905944824
38,0.1,0.4,8,28.436278430390683,0.09392094612121582
39,0.1,0.4,9,28.335460687822927,0.09520840644836426
40,0.1,0.5,0,43.011425509255005,0.09797811508178711
41,0.1,0.5,1,6.679290744837674,0.09662890434265137
42,0.1,0.5,2,19.684601911015665,0.09787511825561523
43,0.1,0.5,3,20.915333354500614,0.09566760063171387
44,0.1,0.5,4,37.23046642126741,0.0949103832244873
45,0.1,0.5,5,14.53653206777378,0.09484362602233887
46,0.1,0.5,6,7.699459388799671,0.09482049942016602
47,0.1,0.5,7,26.429315091745835,0.09682655334472656
48,0.1,0.5,8,29.799346403650013,0.09623837471008301
49,0.1,0.5,9,28.893479868133078,0.095550537109375
50,0.1,0.6000000000000001,0,42.0441526961601,0.09468197822570801
51,0.1,0.6000000000000001,1,47.776809016712676,0.1003115177154541
52,0.1,0.6000000000000001,2,40.76103374576089,0.1013631820678711
53,0.1,0.6000000000000001,3,20.68660089468923,0.10060238838195801
54,0.1,0.6000000000000001,4,17.430454202931223,0.10084366798400879
55,0.1,0.6000000000000001,5,6.5729069956622395,0.09805965423583984
56,0.1,0.6000000000000001,6,31.869178215629756,0.09913802146911621
57,0.1,0.6000000000000001,7,28.12910401115369,0.11135482788085938
