,soft,perf,nb_inputs,is_tech,mae
574,sqlite,q2,20,submodular,0.06142681125535574
575,sqlite,q2,20,hdbscan,0.06645700412124875
576,sqlite,q2,50,random,0.060266698981498446
577,sqlite,q2,50,kmeans,0.06935757646464576
578,sqlite,q2,50,submodular,0.07007164541157793
579,sqlite,q2,50,hdbscan,0.06182794093908177
580,sqlite,q2,75,random,0.05441477415664927
581,sqlite,q2,75,kmeans,0.07212716160589833
582,sqlite,q2,75,submodular,0.0761820776037618
583,sqlite,q2,75,hdbscan,0.06692397898975111
584,sqlite,q2,100,random,0.0585735220119568
585,sqlite,q2,100,kmeans,0.07435592808065758
586,sqlite,q2,100,submodular,0.05890733734608047
587,sqlite,q2,100,hdbscan,0.07868526050785725
588,sqlite,q2,120,random,0.047899061255917294
589,sqlite,q2,120,kmeans,0.06748581814499573
590,sqlite,q2,120,submodular,0.062129391274345934
591,sqlite,q2,120,hdbscan,0.08719689429637115
592,sqlite,q3,2,random,0.13405667165494797
593,sqlite,q3,2,kmeans,0.6164989088849215
594,sqlite,q3,2,submodular,0.6054070026822612
595,sqlite,q3,2,hdbscan,0.7372641914840671
596,sqlite,q3,5,random,0.2530872015490556
597,sqlite,q3,5,kmeans,0.1510804963113906
598,sqlite,q3,5,submodular,0.6170938046158694
599,sqlite,q3,5,hdbscan,0.6177564686671702
600,sqlite,q3,10,random,0.13661372027866672
601,sqlite,q3,10,kmeans,0.1410431426300182
602,sqlite,q3,10,submodular,0.25989126936541507
603,sqlite,q3,10,hdbscan,0.14129718089560242
604,sqlite,q3,20,random,0.13192525863734006
605,sqlite,q3,20,kmeans,0.14696629096503458
606,sqlite,q3,20,submodular,0.14333018995228597
607,sqlite,q3,20,hdbscan,0.15265968909996724
608,sqlite,q3,50,random,0.14421060675839134
609,sqlite,q3,50,kmeans,0.16949061098158844
610,sqlite,q3,50,submodular,0.16976011298780966
611,sqlite,q3,50,hdbscan,0.14816331257554965
612,sqlite,q3,75,random,0.13127278103763879
613,sqlite,q3,75,kmeans,0.17930292675852494
614,sqlite,q3,75,submodular,0.1817378559143934
615,sqlite,q3,75,hdbscan,0.169700967676029
616,sqlite,q3,100,random,0.14174396324132293
617,sqlite,q3,100,kmeans,0.17657646001175706
618,sqlite,q3,100,submodular,0.1502932233616053
619,sqlite,q3,100,hdbscan,0.21058156577626946
620,sqlite,q3,120,random,0.10747558453238341
621,sqlite,q3,120,kmeans,0.14797359882720723
622,sqlite,q3,120,submodular,0.15979002800590977
623,sqlite,q3,120,hdbscan,0.23980518142969265
624,sqlite,q4,2,random,0.09976851176389682
625,sqlite,q4,2,kmeans,0.5684771119628806
626,sqlite,q4,2,submodular,0.5724278400091352
627,sqlite,q4,2,hdbscan,0.6970298244601256
628,sqlite,q4,5,random,0.2195832026380807
629,sqlite,q4,5,kmeans,0.101865611805611
630,sqlite,q4,5,submodular,0.5837953849913122
631,sqlite,q4,5,hdbscan,0.5885049261251594
632,sqlite,q4,10,random,0.10298085300053508
633,sqlite,q4,10,kmeans,0.10449701265628439
634,sqlite,q4,10,submodular,0.22532359152791887
635,sqlite,q4,10,hdbscan,0.11142800729728393
636,sqlite,q4,20,random,0.10654584211049993
637,sqlite,q4,20,kmeans,0.10675886102602399
638,sqlite,q4,20,submodular,0.10726647501392421
639,sqlite,q4,20,hdbscan,0.09890097819405447
640,sqlite,q4,50,random,0.10978892951173151
641,sqlite,q4,50,kmeans,0.12137869442574815
642,sqlite,q4,50,submodular,0.12484381967709184
643,sqlite,q4,50,hdbscan,0.10475655962277304
644,sqlite,q4,75,random,0.0989286205494012
645,sqlite,q4,75,kmeans,0.1288833419057845
646,sqlite,q4,75,submodular,0.1306445766539845
647,sqlite,q4,75,hdbscan,0.11870149330263535
648,sqlite,q4,100,random,0.10591654300263238
649,sqlite,q4,100,kmeans,0.1291878251736244
650,sqlite,q4,100,submodular,0.11353405692026244
651,sqlite,q4,100,hdbscan,0.14713901072107266
652,sqlite,q4,120,random,0.0839034375459721
653,sqlite,q4,120,kmeans,0.11361254177263277
654,sqlite,q4,120,submodular,0.12053876226024249
655,sqlite,q4,120,hdbscan,0.16987439536838184
656,sqlite,q5,2,random,0.6542558207567042
657,sqlite,q5,2,kmeans,1.1089495210186826
658,sqlite,q5,2,submodular,0.7940506325332846
659,sqlite,q5,2,hdbscan,0.9806718947152818
660,sqlite,q5,5,random,0.7385612669043764
661,sqlite,q5,5,kmeans,0.6698927719697034
662,sqlite,q5,5,submodular,0.805371184505607
663,sqlite,q5,5,hdbscan,0.47056480943460255
664,sqlite,q5,10,random,0.3289886460996024
665,sqlite,q5,10,kmeans,0.364506246792858
666,sqlite,q5,10,submodular,0.825393540574761
667,sqlite,q5,10,hdbscan,0.31175407930407567
668,sqlite,q5,20,random,0.3270192554296162
669,sqlite,q5,20,kmeans,0.38675744261589823
670,sqlite,q5,20,submodular,0.3475315039340729
671,sqlite,q5,20,hdbscan,0.3270951856535239
672,sqlite,q5,50,random,0.32742771368094153
673,sqlite,q5,50,kmeans,0.47579432945139616
674,sqlite,q5,50,submodular,0.33619577851957244
675,sqlite,q5,50,hdbscan,0.3214389329624611
676,sqlite,q5,75,random,0.30540849315277774
677,sqlite,q5,75,kmeans,0.5517720847573447
678,sqlite,q5,75,submodular,0.3465595302592609
679,sqlite,q5,75,hdbscan,0.35586382965855096
680,sqlite,q5,100,random,0.33025227663038637
681,sqlite,q5,100,kmeans,0.5716405311848151
682,sqlite,q5,100,submodular,0.3369738481595102
683,sqlite,q5,100,hdbscan,0.38753718809776466
684,sqlite,q5,120,random,0.2770467370813636
685,sqlite,q5,120,kmeans,0.5802882754276381
686,sqlite,q5,120,submodular,0.35885370302492187
687,sqlite,q5,120,hdbscan,0.43407651711684514
688,sqlite,q6,2,random,0.10391613315125307
689,sqlite,q6,2,kmeans,0.575368232512398
690,sqlite,q6,2,submodular,0.5767198611891013
691,sqlite,q6,2,hdbscan,0.6746723759140091
692,sqlite,q6,5,random,0.22397987758167043
693,sqlite,q6,5,kmeans,0.10932894251466378
694,sqlite,q6,5,submodular,0.5860836865075835
695,sqlite,q6,5,hdbscan,0.5911771865817631
696,sqlite,q6,10,random,0.10841945830140307
697,sqlite,q6,10,kmeans,0.10807253940723263
698,sqlite,q6,10,submodular,0.23132769978283058
699,sqlite,q6,10,hdbscan,0.11461307224067066
700,sqlite,q6,20,random,0.10736533347386337
701,sqlite,q6,20,kmeans,0.11242670321171419
702,sqlite,q6,20,submodular,0.11161736598842804
703,sqlite,q6,20,hdbscan,0.10650595942577441
704,sqlite,q6,50,random,0.11691464362400823
705,sqlite,q6,50,kmeans,0.13580004752164335
706,sqlite,q6,50,submodular,0.12962658414612419
707,sqlite,q6,50,hdbscan,0.11041029790465387
708,sqlite,q6,75,random,0.1068992552947396
709,sqlite,q6,75,kmeans,0.13724965499326996
710,sqlite,q6,75,submodular,0.13750955119940367
711,sqlite,q6,75,hdbscan,0.12663574934584992
712,sqlite,q6,100,random,0.11331584932991781
713,sqlite,q6,100,kmeans,0.13803567563054114
714,sqlite,q6,100,submodular,0.11989118491146249
715,sqlite,q6,100,hdbscan,0.15689794662069095
716,sqlite,q6,120,random,0.0904431635945229
717,sqlite,q6,120,kmeans,0.12616541807860138
718,sqlite,q6,120,submodular,0.1272856015911498
719,sqlite,q6,120,hdbscan,0.17735381818003187
720,sqlite,q7,2,random,0.2898793376858278
721,sqlite,q7,2,kmeans,0.7362799415643625
722,sqlite,q7,2,submodular,0.7348923989230199
723,sqlite,q7,2,hdbscan,0.8049534468502422
724,sqlite,q7,5,random,0.40602224889229194
725,sqlite,q7,5,kmeans,0.3039202459664841
726,sqlite,q7,5,submodular,0.7238018657217211
727,sqlite,q7,5,hdbscan,0.7780291478760718
728,sqlite,q7,10,random,0.2922672348342307
729,sqlite,q7,10,kmeans,0.3066335273040103
730,sqlite,q7,10,submodular,0.4312777707847932
731,sqlite,q7,10,hdbscan,0.3221089940315542
732,sqlite,q7,20,random,0.29440262181823834
733,sqlite,q7,20,kmeans,0.3147491874371047
734,sqlite,q7,20,submodular,0.300871262912682
735,sqlite,q7,20,hdbscan,0.3038817327036241
736,sqlite,q7,50,random,0.30234190462904864
737,sqlite,q7,50,kmeans,0.3587792384371653
738,sqlite,q7,50,submodular,0.3259475004198265
739,sqlite,q7,50,hdbscan,0.30291927409551034
740,sqlite,q7,75,random,0.29483939524780833
741,sqlite,q7,75,kmeans,0.38686927413066385
742,sqlite,q7,75,submodular,0.3147862036514099
743,sqlite,q7,75,hdbscan,0.3298281679098267
744,sqlite,q7,100,random,0.3079041094418994
745,sqlite,q7,100,kmeans,0.4226751763622831
746,sqlite,q7,100,submodular,0.3128432569849299
747,sqlite,q7,100,hdbscan,0.36874804684231943
748,sqlite,q7,120,random,0.285538263506672
749,sqlite,q7,120,kmeans,0.4054476054437045
750,sqlite,q7,120,submodular,0.3336148335422474
751,sqlite,q7,120,hdbscan,0.40507224850585527
752,sqlite,q8,2,random,0.020392785324113448
753,sqlite,q8,2,kmeans,0.20122090849919902
754,sqlite,q8,2,submodular,0.20276038770080002
755,sqlite,q8,2,hdbscan,0.2061372133485763
756,sqlite,q8,5,random,0.06536855845305697
757,sqlite,q8,5,kmeans,0.0201501835475343
758,sqlite,q8,5,submodular,0.20679270775928632
759,sqlite,q8,5,hdbscan,0.20654584113730046
760,sqlite,q8,10,random,0.020993126246908255
761,sqlite,q8,10,kmeans,0.02131795581754032
762,sqlite,q8,10,submodular,0.06705993459963375
763,sqlite,q8,10,hdbscan,0.021695455496664053
764,sqlite,q8,20,random,0.02047579650857942
765,sqlite,q8,20,kmeans,0.021090942226807248
766,sqlite,q8,20,submodular,0.020561403032536018
767,sqlite,q8,20,hdbscan,0.020042535543569922
768,sqlite,q8,50,random,0.021187169204422228
769,sqlite,q8,50,kmeans,0.022763522083960895
770,sqlite,q8,50,submodular,0.021971719255487736
771,sqlite,q8,50,hdbscan,0.019932592970480965
772,sqlite,q8,75,random,0.020137438514787203
773,sqlite,q8,75,kmeans,0.023446001347297372
774,sqlite,q8,75,submodular,0.022490295870013246
775,sqlite,q8,75,hdbscan,0.021533801647941088
776,sqlite,q8,100,random,0.021167567852555087
777,sqlite,q8,100,kmeans,0.023259773259166495
778,sqlite,q8,100,submodular,0.022226951064469796
779,sqlite,q8,100,hdbscan,0.022435008120621314
780,sqlite,q8,120,random,0.019571667919559558
781,sqlite,q8,120,kmeans,0.022570785864735585
782,sqlite,q8,120,submodular,0.02285927700869491
783,sqlite,q8,120,hdbscan,0.023857647505660898
784,sqlite,q9,2,random,0.15577718341799013
785,sqlite,q9,2,kmeans,0.6237855592271039
786,sqlite,q9,2,submodular,0.6223869695293569
787,sqlite,q9,2,hdbscan,0.710420234799692
788,sqlite,q9,5,random,0.25756253987706124
789,sqlite,q9,5,kmeans,0.16695790300540195
790,sqlite,q9,5,submodular,0.6284903921334954
791,sqlite,q9,5,hdbscan,0.6232441733872692
792,sqlite,q9,10,random,0.14827968428082444
793,sqlite,q9,10,kmeans,0.15941273120112737
794,sqlite,q9,10,submodular,0.27504897637105274
795,sqlite,q9,10,hdbscan,0.14991880716705178
796,sqlite,q9,20,random,0.1401761467602059
797,sqlite,q9,20,kmeans,0.1598400743567531
798,sqlite,q9,20,submodular,0.1657000779086215
799,sqlite,q9,20,hdbscan,0.1611646730382266
800,sqlite,q9,50,random,0.14910991161969187
801,sqlite,q9,50,kmeans,0.17957194739316526
802,sqlite,q9,50,submodular,0.18973883984367565
803,sqlite,q9,50,hdbscan,0.15274065533396902
804,sqlite,q9,75,random,0.14063042862985742
805,sqlite,q9,75,kmeans,0.19222271072936203
806,sqlite,q9,75,submodular,0.18294519122379058
807,sqlite,q9,75,hdbscan,0.1687191950178172
808,sqlite,q9,100,random,0.14559607057513904
809,sqlite,q9,100,kmeans,0.19054700333775193
810,sqlite,q9,100,submodular,0.15540201113209196
811,sqlite,q9,100,hdbscan,0.20367386605541205
812,sqlite,q9,120,random,0.1192378507493265
813,sqlite,q9,120,kmeans,0.1760522834285704
814,sqlite,q9,120,submodular,0.16545797475482896
815,sqlite,q9,120,hdbscan,0.22477648899905808
816,sqlite,q10,2,random,0.032211030843420904
817,sqlite,q10,2,kmeans,0.27243158547987373
818,sqlite,q10,2,submodular,0.27165557590916123
819,sqlite,q10,2,hdbscan,0.3094006358936789
820,sqlite,q10,5,random,0.08927173847171477
821,sqlite,q10,5,kmeans,0.028899095833289666
822,sqlite,q10,5,submodular,0.27670234226514506
823,sqlite,q10,5,hdbscan,0.28204095080088887
824,sqlite,q10,10,random,0.028383968386312408
825,sqlite,q10,10,kmeans,0.029660575150531852
826,sqlite,q10,10,submodular,0.09330526658265137
827,sqlite,q10,10,hdbscan,0.031435461950731915
828,sqlite,q10,20,random,0.028053625432864614
829,sqlite,q10,20,kmeans,0.028525388915494155
830,sqlite,q10,20,submodular,0.029486376108926203
831,sqlite,q10,20,hdbscan,0.027812039537534645
832,sqlite,q10,50,random,0.030012308629316413
833,sqlite,q10,50,kmeans,0.03212777188494437
834,sqlite,q10,50,submodular,0.03206673784719107
835,sqlite,q10,50,hdbscan,0.027942628320277364
836,sqlite,q10,75,random,0.02752578477380227
837,sqlite,q10,75,kmeans,0.03488414838874575
838,sqlite,q10,75,submodular,0.032748176682760706
839,sqlite,q10,75,hdbscan,0.031087157401236604
840,sqlite,q10,100,random,0.02809173931322973
841,sqlite,q10,100,kmeans,0.03483684003543258
842,sqlite,q10,100,submodular,0.030514408099219615
843,sqlite,q10,100,hdbscan,0.034906640938716954
844,sqlite,q10,120,random,0.025925100696787252
845,sqlite,q10,120,kmeans,0.033896196012199266
846,sqlite,q10,120,submodular,0.031939776287022194
847,sqlite,q10,120,hdbscan,0.03868475188233047
848,sqlite,q11,2,random,0.06618665345325776
849,sqlite,q11,2,kmeans,0.5153176533564598
850,sqlite,q11,2,submodular,0.5220298880501446
851,sqlite,q11,2,hdbscan,0.6090377995763903
852,sqlite,q11,5,random,0.1792177340922655
853,sqlite,q11,5,kmeans,0.06532820633579055
854,sqlite,q11,5,submodular,0.5315335738893777
855,sqlite,q11,5,hdbscan,0.5318856238692385
856,sqlite,q11,10,random,0.06813744224116662
857,sqlite,q11,10,kmeans,0.0667987609435193
858,sqlite,q11,10,submodular,0.18359295141338236
859,sqlite,q11,10,hdbscan,0.07089348275356169
860,sqlite,q11,20,random,0.06451213294034266
861,sqlite,q11,20,kmeans,0.06910543289398376
862,sqlite,q11,20,submodular,0.06889970868462304
863,sqlite,q11,20,hdbscan,0.0676965743547995
864,sqlite,q11,50,random,0.06993100059202441
865,sqlite,q11,50,kmeans,0.07874769574903966
866,sqlite,q11,50,submodular,0.08045283965173528
867,sqlite,q11,50,hdbscan,0.06594781660802779
868,sqlite,q11,75,random,0.060558911955781156
869,sqlite,q11,75,kmeans,0.08418270885903983
870,sqlite,q11,75,submodular,0.0835345794411639
871,sqlite,q11,75,hdbscan,0.0746985482111662
872,sqlite,q11,100,random,0.06235994632488366
873,sqlite,q11,100,kmeans,0.07905382471020479
874,sqlite,q11,100,submodular,0.0687536238631647
875,sqlite,q11,100,hdbscan,0.08925296209427815
876,sqlite,q11,120,random,0.052139704487347636
877,sqlite,q11,120,kmeans,0.06767993371755177
878,sqlite,q11,120,submodular,0.07268128686488831
879,sqlite,q11,120,hdbscan,0.09896587395371043
880,sqlite,q12,2,random,0.10955501568476075
881,sqlite,q12,2,kmeans,0.5768695995740508
882,sqlite,q12,2,submodular,0.5803482963867402
883,sqlite,q12,2,hdbscan,0.6240279795486546
884,sqlite,q12,5,random,0.22756178659095855
885,sqlite,q12,5,kmeans,0.11144173563750555
886,sqlite,q12,5,submodular,0.5916318936071784
887,sqlite,q12,5,hdbscan,0.5887367486323349
888,sqlite,q12,10,random,0.11248716386145378
889,sqlite,q12,10,kmeans,0.11114702312855047
890,sqlite,q12,10,submodular,0.23410523027096017
891,sqlite,q12,10,hdbscan,0.11204934877723016
892,sqlite,q12,20,random,0.11089126860951373
893,sqlite,q12,20,kmeans,0.11731136513519021
894,sqlite,q12,20,submodular,0.11658384079550954
895,sqlite,q12,20,hdbscan,0.11211975401833822
896,sqlite,q12,50,random,0.12103355232762936
897,sqlite,q12,50,kmeans,0.13664670921337815
898,sqlite,q12,50,submodular,0.13618890489211394
899,sqlite,q12,50,hdbscan,0.11469128467402585
900,sqlite,q12,75,random,0.1111752511885911
901,sqlite,q12,75,kmeans,0.14464262583168222
902,sqlite,q12,75,submodular,0.1455589691165162
903,sqlite,q12,75,hdbscan,0.12944829495522778
904,sqlite,q12,100,random,0.11670011899010091
905,sqlite,q12,100,kmeans,0.1435462510119498
906,sqlite,q12,100,submodular,0.12026090202607993
907,sqlite,q12,100,hdbscan,0.1602108406965081
908,sqlite,q12,120,random,0.08981826980155135
909,sqlite,q12,120,kmeans,0.12137103178277708
910,sqlite,q12,120,submodular,0.12775370865541708
911,sqlite,q12,120,hdbscan,0.18177751926188554
912,sqlite,q13,2,random,0.08156495211169121
913,sqlite,q13,2,kmeans,0.4442268837015574
914,sqlite,q13,2,submodular,0.481461201469188
915,sqlite,q13,2,hdbscan,0.4698168663000673
916,sqlite,q13,5,random,0.152420037783448
917,sqlite,q13,5,kmeans,0.066450170857007
918,sqlite,q13,5,submodular,0.4892668071492672
919,sqlite,q13,5,hdbscan,0.45117787737054627
920,sqlite,q13,10,random,0.04634173583316269
921,sqlite,q13,10,kmeans,0.0472601905064614
922,sqlite,q13,10,submodular,0.1813674474426317
923,sqlite,q13,10,hdbscan,0.04634855409404608
924,sqlite,q13,20,random,0.04573749292432404
925,sqlite,q13,20,kmeans,0.04701344821237106
926,sqlite,q13,20,submodular,0.05644725431240725
927,sqlite,q13,20,hdbscan,0.0406783227620389
928,sqlite,q13,50,random,0.0455787929031395
929,sqlite,q13,50,kmeans,0.05372571973349301
930,sqlite,q13,50,submodular,0.05131536718377687
931,sqlite,q13,50,hdbscan,0.04242120481338804
932,sqlite,q13,75,random,0.041809530257690936
933,sqlite,q13,75,kmeans,0.05511463048818863
934,sqlite,q13,75,submodular,0.0528762347020413
935,sqlite,q13,75,hdbscan,0.04718587223246377
936,sqlite,q13,100,random,0.04347506894716979
937,sqlite,q13,100,kmeans,0.056053811124482676
938,sqlite,q13,100,submodular,0.045757020919198615
939,sqlite,q13,100,hdbscan,0.05512817631653162
940,sqlite,q13,120,random,0.03789367586761943
941,sqlite,q13,120,kmeans,0.052034278089805784
942,sqlite,q13,120,submodular,0.04817917120704669
943,sqlite,q13,120,hdbscan,0.061287620346357666
944,sqlite,q14,2,random,0.12319487848763047
945,sqlite,q14,2,kmeans,0.5898518280287246
946,sqlite,q14,2,submodular,0.5919360294507234
947,sqlite,q14,2,hdbscan,0.6630778135863146
948,sqlite,q14,5,random,0.23671875744974505
949,sqlite,q14,5,kmeans,0.12463633826832828
950,sqlite,q14,5,submodular,0.6026054665346334
951,sqlite,q14,5,hdbscan,0.5974916378386672
952,sqlite,q14,10,random,0.12546180048439207
953,sqlite,q14,10,kmeans,0.12374915859978701
954,sqlite,q14,10,submodular,0.246321939367371
955,sqlite,q14,10,hdbscan,0.12351878123270232
956,sqlite,q14,20,random,0.12156114879061986
957,sqlite,q14,20,kmeans,0.1273060960901117
958,sqlite,q14,20,submodular,0.13112937670438793
959,sqlite,q14,20,hdbscan,0.12768553313944184
960,sqlite,q14,50,random,0.13218844530429863
961,sqlite,q14,50,kmeans,0.14992428752027637
962,sqlite,q14,50,submodular,0.15223852448962005
963,sqlite,q14,50,hdbscan,0.12878374332679748
964,sqlite,q14,75,random,0.11876344871369064
965,sqlite,q14,75,kmeans,0.1565852962122109
966,sqlite,q14,75,submodular,0.1551588400784338
967,sqlite,q14,75,hdbscan,0.14527826005142014
968,sqlite,q14,100,random,0.127104103154342
969,sqlite,q14,100,kmeans,0.15655824954944025
970,sqlite,q14,100,submodular,0.13104619884809732
971,sqlite,q14,100,hdbscan,0.17746693175263087
972,sqlite,q14,120,random,0.10481043744649199
973,sqlite,q14,120,kmeans,0.14056282648455248
974,sqlite,q14,120,submodular,0.1391307790537602
975,sqlite,q14,120,hdbscan,0.20243953091790465
976,sqlite,q15,2,random,0.45033204001890786
977,sqlite,q15,2,kmeans,0.6702625084801377
978,sqlite,q15,2,submodular,0.8536503339958026
979,sqlite,q15,2,hdbscan,0.6551597147113546
980,sqlite,q15,5,random,0.431831413802943
981,sqlite,q15,5,kmeans,0.5049645565749298
982,sqlite,q15,5,submodular,0.8220481717893273
983,sqlite,q15,5,hdbscan,0.6269947920155212
984,sqlite,q15,10,random,0.3192674436043655
985,sqlite,q15,10,kmeans,0.34570835572890585
986,sqlite,q15,10,submodular,0.633216686127816
987,sqlite,q15,10,hdbscan,0.32963548232562
988,sqlite,q15,20,random,0.31518247450689396
989,sqlite,q15,20,kmeans,0.35184565565364495
990,sqlite,q15,20,submodular,0.3507640620568805
991,sqlite,q15,20,hdbscan,0.31893527199674476
992,sqlite,q15,50,random,0.31875944889261776
993,sqlite,q15,50,kmeans,0.414887217419568
994,sqlite,q15,50,submodular,0.3641527811882548
995,sqlite,q15,50,hdbscan,0.31890435459241323
996,sqlite,q15,75,random,0.29977706774593216
997,sqlite,q15,75,kmeans,0.43150303929042944
998,sqlite,q15,75,submodular,0.349281333799401
999,sqlite,q15,75,hdbscan,0.3384481283888978
1000,sqlite,q15,100,random,0.3213668368449568
1001,sqlite,q15,100,kmeans,0.4537232850533666
1002,sqlite,q15,100,submodular,0.326728138447807
1003,sqlite,q15,100,hdbscan,0.38188311660311647
1004,sqlite,q15,120,random,0.30207689113533337
1005,sqlite,q15,120,kmeans,0.46227791659913786
1006,sqlite,q15,120,submodular,0.3480691095068538
1007,sqlite,q15,120,hdbscan,0.402200271340935
1008,imagemagick,size,2,random,0.1413024207809025
1009,imagemagick,size,2,kmeans,0.10806506299162273
1010,imagemagick,size,2,submodular,0.15108929181065217
1011,imagemagick,size,2,hdbscan,0.11185078009452214
1012,imagemagick,size,5,random,0.13148677014067234
1013,imagemagick,size,5,kmeans,0.10456594887976281
1014,imagemagick,size,5,submodular,0.18554372989225318
1015,imagemagick,size,5,hdbscan,0.10925216082140232
1016,imagemagick,size,10,random,0.21197998612300376
1017,imagemagick,size,10,kmeans,0.10972541683088029
1018,imagemagick,size,10,submodular,0.12644853842927548
1019,imagemagick,size,10,hdbscan,0.15977659372021918
1020,imagemagick,size,20,random,0.13053016111318738
1021,imagemagick,size,20,kmeans,0.11450789573320352
1022,imagemagick,size,20,submodular,0.11465295292271067
1023,imagemagick,size,20,hdbscan,0.11318503794860184
1024,imagemagick,size,50,random,0.11238607634801845
1025,imagemagick,size,50,kmeans,0.1273735383408982
1026,imagemagick,size,50,submodular,0.12660093240212614
1027,imagemagick,size,50,hdbscan,0.11531025469183112
1028,imagemagick,size,100,random,0.11135967890931739
1029,imagemagick,size,100,kmeans,0.12349327526581524
1030,imagemagick,size,100,submodular,0.1329107126976758
1031,imagemagick,size,100,hdbscan,0.11313178716932704
1032,imagemagick,size,200,random,0.10963217832573376
1033,imagemagick,size,200,kmeans,0.12309978388334675
1034,imagemagick,size,200,submodular,0.13471636093666603
1035,imagemagick,size,200,hdbscan,0.11280228365772424
1036,imagemagick,size,500,random,0.10966084217676364
1037,imagemagick,size,500,kmeans,0.11758699685136989
1038,imagemagick,size,500,submodular,0.1298561771495411
1039,imagemagick,size,500,hdbscan,0.11201897909609149
1040,imagemagick,size,800,random,0.10850289004902425
1041,imagemagick,size,800,kmeans,0.11912165821151277
1042,imagemagick,size,800,submodular,0.10789040458556758
1043,imagemagick,size,800,hdbscan,0.11134413796361442
1044,imagemagick,time,2,random,0.06533095681521618
1045,imagemagick,time,2,kmeans,0.0575626658441812
1046,imagemagick,time,2,submodular,0.06271138739776672
1047,imagemagick,time,2,hdbscan,0.06911387461746643
1048,imagemagick,time,5,random,0.06775904735699359
1049,imagemagick,time,5,kmeans,0.05919187400341954
1050,imagemagick,time,5,submodular,0.06296636775525397
1051,imagemagick,time,5,hdbscan,0.06014580549190921
1052,imagemagick,time,10,random,0.06943939746078827
1053,imagemagick,time,10,kmeans,0.059135838320443036
1054,imagemagick,time,10,submodular,0.06032611352710526
1055,imagemagick,time,10,hdbscan,0.06473459340307174
1056,imagemagick,time,20,random,0.0738358225950449
1057,imagemagick,time,20,kmeans,0.05867713476973883
1058,imagemagick,time,20,submodular,0.06038990730651293
1059,imagemagick,time,20,hdbscan,0.061751112323945756
1060,imagemagick,time,50,random,0.06728042054776086
1061,imagemagick,time,50,kmeans,0.06312645942527184
1062,imagemagick,time,50,submodular,0.06405618066786394
1063,imagemagick,time,50,hdbscan,0.07029658305515518
1064,imagemagick,time,100,random,0.06771658595824057
1065,imagemagick,time,100,kmeans,0.06352184378411536
1066,imagemagick,time,100,submodular,0.06340149307318732
1067,imagemagick,time,100,hdbscan,0.06896672270638682
1068,imagemagick,time,200,random,0.06496006435101988
1069,imagemagick,time,200,kmeans,0.06867557067920764
1070,imagemagick,time,200,submodular,0.06346221624804191
1071,imagemagick,time,200,hdbscan,0.06913705204829072
1072,imagemagick,time,500,random,0.06546103118318776
1073,imagemagick,time,500,kmeans,0.07373185287286206
1074,imagemagick,time,500,submodular,0.07032338773745989
1075,imagemagick,time,500,hdbscan,0.0720657255511187
1076,imagemagick,time,800,random,0.06499018445330715
1077,imagemagick,time,800,kmeans,0.07658356508351198
1078,imagemagick,time,800,submodular,0.07489183213577567
1079,imagemagick,time,800,hdbscan,0.07789538932778908
