,proportion_train_config,prop_inputs_source,id repetition,mape,training_time
0,0.1,0.1,0,74.88496736782517,0.10802268981933594
1,0.1,0.1,1,1.8643932222776087,0.12052416801452637
2,0.1,0.1,2,0.0,0.10540127754211426
3,0.1,0.1,3,45.39542030916349,0.10697293281555176
4,0.1,0.1,4,0.0,0.10484099388122559
5,0.1,0.1,5,45.79852159023291,0.10689973831176758
6,0.1,0.1,6,1.1231808336799087,0.10616183280944824
7,0.1,0.1,7,1.6992777860904436,0.10520434379577637
8,0.1,0.1,8,1.4529824703300194,0.10522127151489258
9,0.1,0.1,9,150.52844532954396,0.10582137107849121
10,0.1,0.2,0,2.2772772888062547,0.11859393119812012
11,0.1,0.2,1,7.939650169736036,0.12511730194091797
12,0.1,0.2,2,2.6978537511536076,0.11854195594787598
13,0.1,0.2,3,175.4695611264035,0.11459708213806152
14,0.1,0.2,4,6.8604658211704335,0.1179649829864502
15,0.1,0.2,5,29.926850460458816,0.1227560043334961
16,0.1,0.2,6,1.3410006031286015,0.11655473709106445
17,0.1,0.2,7,64.16780230237264,0.11591434478759766
18,0.1,0.2,8,15.038975991349515,0.12105131149291992
19,0.1,0.2,9,0.0,0.11254191398620605
20,0.1,0.30000000000000004,0,2.6950198738922198,0.12986326217651367
21,0.1,0.30000000000000004,1,35.21884425546889,0.12824130058288574
22,0.1,0.30000000000000004,2,47.19062746458908,0.12820005416870117
23,0.1,0.30000000000000004,3,0.0,0.12941646575927734
24,0.1,0.30000000000000004,4,3.7864195432779293,0.13278746604919434
25,0.1,0.30000000000000004,5,3.0430446204010084,0.13243985176086426
26,0.1,0.30000000000000004,6,8.6705225764394,0.13500165939331055
27,0.1,0.30000000000000004,7,154.8649593580229,0.12891650199890137
28,0.1,0.30000000000000004,8,5.3845769468447,0.1314237117767334
29,0.1,0.30000000000000004,9,6.29741101918149,0.12888741493225098
30,0.1,0.4,0,0.0,0.13022804260253906
31,0.1,0.4,1,1.9855705553391085,0.13873863220214844
32,0.1,0.4,2,12.836762967991596,0.138352632522583
33,0.1,0.4,3,0.0,0.1317582130432129
34,0.1,0.4,4,50.85532331189694,0.14076972007751465
35,0.1,0.4,5,0.0,0.1297597885131836
36,0.1,0.4,6,87.96674086072912,0.1392810344696045
37,0.1,0.4,7,1.0774302592775444,0.1370837688446045
38,0.1,0.4,8,0.0,0.12874341011047363
39,0.1,0.4,9,33.02433949505893,0.1392512321472168
40,0.1,0.5,0,9.392198247920252,0.15382981300354004
41,0.1,0.5,1,0.0,0.15352988243103027
42,0.1,0.5,2,29.906442033380227,0.155045747756958
43,0.1,0.5,3,19.481735327680763,0.15540194511413574
44,0.1,0.5,4,65.02694651403777,0.15274429321289062
45,0.1,0.5,5,28.69959851110601,0.15085291862487793
46,0.1,0.5,6,7.22231021027942,0.17796778678894043
47,0.1,0.5,7,1.5037345152955492,0.16353464126586914
48,0.1,0.5,8,1.9404415202209466,0.1591787338256836
49,0.1,0.5,9,31.73402556228205,0.15632319450378418
50,0.1,0.6000000000000001,0,2.395279093110729,0.16796374320983887
51,0.1,0.6000000000000001,1,2.7697353683272317,0.17189526557922363
52,0.1,0.6000000000000001,2,106.63868966060643,0.15999460220336914
53,0.1,0.6000000000000001,3,0.0,0.15080499649047852
54,0.1,0.6000000000000001,4,1.3576517734205191,0.169358491897583
55,0.1,0.6000000000000001,5,6.217527361877281,0.1624152660369873
56,0.1,0.6000000000000001,6,1.3070359506992049,0.1690528392791748
57,0.1,0.6000000000000001,7,75.21263306643583,0.16443896293640137
58,0.1,0.6000000000000001,8,4.3859381543281915,0.16190838813781738
59,0.1,0.6000000000000001,9,4.997382868510781,0.16490435600280762
60,0.1,0.7000000000000001,0,0.33798072948638025,0.17632198333740234
61,0.1,0.7000000000000001,1,1.0310300020920644,0.17226958274841309
62,0.1,0.7000000000000001,2,0.7675525118942921,0.17392349243164062
63,0.1,0.7000000000000001,3,7.679183375141791,0.16842174530029297
64,0.1,0.7000000000000001,4,1.4810572117671057,0.17149806022644043
65,0.1,0.7000000000000001,5,0.0,0.16149163246154785
66,0.1,0.7000000000000001,6,110.00884047665136,0.18108916282653809
67,0.1,0.7000000000000001,7,15.158388927250902,0.176924467086792
68,0.1,0.7000000000000001,8,6.612571515708211,0.1737532615661621
69,0.1,0.7000000000000001,9,133.71446307388507,0.16941428184509277
70,0.1,0.8,0,1.953816740653311,0.18701434135437012
71,0.1,0.8,1,21.966753087470874,0.1956195831298828
72,0.1,0.8,2,29.863314860917463,0.18881797790527344
73,0.1,0.8,3,5.995236549542772,0.1895592212677002
74,0.1,0.8,4,2.325098996372767,0.18814492225646973
75,0.1,0.8,5,1.345301384005765,0.18894386291503906
76,0.1,0.8,6,48.710990468748605,0.18980717658996582
77,0.1,0.8,7,3.7947153430494693,0.19702625274658203
