,proportion_train_config,source_selection_method,prop_inputs_source,id repetition,mape,training_time
0,0.1,random,0.1,0,10.92475401926495,0.07877874374389648
1,0.1,random,0.1,1,0.0,0.021443843841552734
2,0.1,random,0.1,2,9.187275109567736,0.022963523864746094
3,0.1,random,0.1,3,97.32923284521895,0.01107645034790039
4,0.1,random,0.1,4,0.0,0.015243053436279297
5,0.1,random,0.1,5,2.57203111059829,0.02319931983947754
6,0.1,random,0.1,6,29537368.103867874,0.023775577545166016
7,0.1,random,0.1,7,11.636119939902425,0.011397838592529297
8,0.1,random,0.1,8,2.968640714818741,0.023507356643676758
9,0.1,random,0.1,9,1.8977942103622616,0.019269227981567383
10,0.1,same_input_grp,0.1,0,16.473440880427276,0.03038930892944336
11,0.1,same_input_grp,0.1,1,4.070393973526072,0.03174424171447754
12,0.1,same_input_grp,0.1,2,64944444.44444445,0.07415127754211426
13,0.1,same_input_grp,0.1,3,1.4054090246374962,0.029007673263549805
14,0.1,same_input_grp,0.1,4,2.570848898149899,0.03855156898498535
15,0.1,same_input_grp,0.1,5,55.642539406281,0.025521278381347656
16,0.1,same_input_grp,0.1,6,1.3335868305701712,0.024907827377319336
17,0.1,same_input_grp,0.1,7,5.970507278813866,0.0292661190032959
18,0.1,same_input_grp,0.1,8,2.8601401890410956,0.06818294525146484
19,0.1,same_input_grp,0.1,9,0.0,0.019690752029418945
20,0.1,closest_properties,0.1,0,2.5123142056293553,0.06390833854675293
21,0.1,closest_properties,0.1,1,3.8119951749998098,0.22532892227172852
22,0.1,closest_properties,0.1,2,4.930209580419268,0.08162927627563477
23,0.1,closest_properties,0.1,3,15.193620588325782,0.07733035087585449
24,0.1,closest_properties,0.1,4,0.6306344296762879,0.04236125946044922
25,0.1,closest_properties,0.1,5,6.536574858218904,0.039281368255615234
26,0.1,closest_properties,0.1,6,14.579948815065643,0.03996443748474121
27,0.1,closest_properties,0.1,7,7.958736546339175,0.04354214668273926
28,0.1,closest_properties,0.1,8,18.82550174417397,0.038805484771728516
29,0.1,closest_properties,0.1,9,4.2614744919802465,0.03868222236633301
30,0.1,max_perf_corr,0.1,0,1.5175328907519448,0.04449105262756348
31,0.1,max_perf_corr,0.1,1,1.5875803380968896,0.03382611274719238
32,0.1,max_perf_corr,0.1,2,7.14089281196134,0.03408193588256836
33,0.1,max_perf_corr,0.1,3,189.8410576977851,0.03514671325683594
34,0.1,max_perf_corr,0.1,4,189.8410576977851,0.03400278091430664
35,0.1,max_perf_corr,0.1,5,0.0,0.049150943756103516
36,0.1,max_perf_corr,0.1,6,1.851418760398853,0.032655954360961914
37,0.1,max_perf_corr,0.1,7,0.8566877534690505,0.031964778900146484
38,0.1,max_perf_corr,0.1,8,118611111.1111111,0.04624652862548828
39,0.1,max_perf_corr,0.1,9,6.3482648384922955,0.032204389572143555
40,0.1,random,0.2,0,7.977423032512164,0.026052236557006836
41,0.1,random,0.2,1,1.0611579812953127,0.02436661720275879
42,0.1,random,0.2,2,11.143791884075643,0.024020671844482422
43,0.1,random,0.2,3,2.5197438933400176,0.02322554588317871
44,0.1,random,0.2,4,0.0,0.02163219451904297
45,0.1,random,0.2,5,6.457291515146202,0.024486064910888672
46,0.1,random,0.2,6,93.30485243124754,0.011634588241577148
47,0.1,random,0.2,7,2.0756202193504616,0.026857376098632812
48,0.1,random,0.2,8,64944444.44444445,0.011744260787963867
49,0.1,random,0.2,9,1.9130768008587502,0.026188135147094727
50,0.1,same_input_grp,0.2,0,73397446.13528262,0.02554917335510254
51,0.1,same_input_grp,0.2,1,2.1577424836903343,0.025411367416381836
52,0.1,same_input_grp,0.2,2,20.791166846514667,0.026114940643310547
53,0.1,same_input_grp,0.2,3,17.70779796412601,0.026584148406982422
