,proportion_train_config,source_selection_method,prop_inputs_source,id repetition,mape,training_time
0,0.1,random,0.1,0,37.04762364507898,0.015243291854858398
1,0.1,random,0.1,1,3.9093086693049637,0.022113800048828125
2,0.1,random,0.1,2,1.4964806613867034,0.013930797576904297
3,0.1,random,0.1,3,5.903840963448779,0.01405477523803711
4,0.1,random,0.1,4,4.070364255664689,0.014541864395141602
5,0.1,random,0.1,5,3.779732679329575,0.0157930850982666
6,0.1,random,0.1,6,0.0,0.013794183731079102
7,0.1,random,0.1,7,3.9231959828827434,0.015415430068969727
8,0.1,random,0.1,8,0.0,0.019136905670166016
9,0.1,random,0.1,9,1.4999875147604953,0.015740156173706055
10,0.1,same_input_grp,0.1,0,3.293136773393285,0.015490055084228516
11,0.1,same_input_grp,0.1,1,1.5039225233864786,0.017273426055908203
12,0.1,same_input_grp,0.1,2,0.0,0.020814180374145508
13,0.1,same_input_grp,0.1,3,0.0,0.01280355453491211
14,0.1,same_input_grp,0.1,4,7837.612336141618,0.01996755599975586
15,0.1,same_input_grp,0.1,5,1.7713540218099437,0.018283605575561523
16,0.1,same_input_grp,0.1,6,0.0,0.09305310249328613
17,0.1,same_input_grp,0.1,7,6.194441730308088,0.019259929656982422
18,0.1,same_input_grp,0.1,8,0.0,0.014094829559326172
19,0.1,same_input_grp,0.1,9,15.63557961881559,0.01909494400024414
20,0.1,closest_properties,0.1,0,166666.6666666667,0.06468462944030762
21,0.1,closest_properties,0.1,1,2.0007639052418633,0.03407788276672363
22,0.1,closest_properties,0.1,2,1.647770028771122,0.027248859405517578
23,0.1,closest_properties,0.1,3,7684.971740765084,0.036035776138305664
24,0.1,closest_properties,0.1,4,6.023334030836117,0.04078269004821777
25,0.1,closest_properties,0.1,5,103.18257790168049,0.037740230560302734
26,0.1,closest_properties,0.1,6,0.0,0.028734922409057617
27,0.1,closest_properties,0.1,7,1.9773385387952844,0.03533029556274414
28,0.1,closest_properties,0.1,8,6.208386947827208,0.03429555892944336
29,0.1,closest_properties,0.1,9,1.5071012567097488,0.033092498779296875
30,0.1,max_perf_corr,0.1,0,0.0,0.0436406135559082
31,0.1,max_perf_corr,0.1,1,5.1927376671697045,0.04745960235595703
32,0.1,max_perf_corr,0.1,2,0.0,0.044850826263427734
33,0.1,max_perf_corr,0.1,3,124.44427909709621,0.03897881507873535
34,0.1,max_perf_corr,0.1,4,2.2222303461151927,0.04419279098510742
35,0.1,max_perf_corr,0.1,5,3.693050400777668,0.09049773216247559
36,0.1,max_perf_corr,0.1,6,0.0,0.04206514358520508
37,0.1,max_perf_corr,0.1,7,0.0,0.0362858772277832
38,0.1,max_perf_corr,0.1,8,1.4093842319816474,0.03701615333557129
39,0.1,max_perf_corr,0.1,9,2.598508894701394,0.03324580192565918
40,0.1,random,0.2,0,70.18519437116935,0.011193513870239258
41,0.1,random,0.2,1,33333.33333333333,0.014664649963378906
42,0.1,random,0.2,2,15.02246501234081,0.013689994812011719
43,0.1,random,0.2,3,0.0,0.011206388473510742
44,0.1,random,0.2,4,1.7025949951774861,0.011082172393798828
45,0.1,random,0.2,5,0.0,0.01446533203125
46,0.1,random,0.2,6,323.22307198282795,0.016165733337402344
47,0.1,random,0.2,7,1.8042605756326047,0.013006448745727539
48,0.1,random,0.2,8,6.111117627886228,0.015382528305053711
49,0.1,random,0.2,9,13.490663550467378,0.011122465133666992
50,0.1,same_input_grp,0.2,0,7.396686906060249,0.01800823211669922
51,0.1,same_input_grp,0.2,1,45.19845041879898,0.02995586395263672
52,0.1,same_input_grp,0.2,2,1.7025949951774861,0.1912555694580078
53,0.1,same_input_grp,0.2,3,11.142854955990273,0.054502248764038086
54,0.1,same_input_grp,0.2,4,48.382577540887965,0.017388343811035156
