,proportion_train_config,source_selection_method,prop_inputs_source,id repetition,mape,training_time
0,0.1,random,0.1,0,2.6072231566620725,0.1905062198638916
1,0.1,random,0.1,1,13.019617193031099,0.1924114227294922
2,0.1,random,0.1,2,0.0,0.18132257461547852
3,0.1,random,0.1,3,1.3660577802152485,0.18173646926879883
4,0.1,random,0.1,4,0.0,0.17190980911254883
5,0.1,random,0.1,5,1.8159259775658532,0.17123174667358398
6,0.1,random,0.1,6,0.8721724571400549,0.18116235733032227
7,0.1,random,0.1,7,0.0,0.17761492729187012
8,0.1,random,0.1,8,91477777.77777778,0.18288064002990723
9,0.1,random,0.1,9,212.601679314595,0.18416142463684082
10,0.1,same_input_grp,0.1,0,0.0,0.17046499252319336
11,0.1,same_input_grp,0.1,1,18.1425754514034,0.18280601501464844
12,0.1,same_input_grp,0.1,2,9.428862349923767,0.18351125717163086
13,0.1,same_input_grp,0.1,3,9.189281183772655,0.17990636825561523
14,0.1,same_input_grp,0.1,4,43.62381966211851,0.16980600357055664
15,0.1,same_input_grp,0.1,5,3.458077264190525,0.17762160301208496
16,0.1,same_input_grp,0.1,6,1.7351901941010477,0.17246341705322266
17,0.1,same_input_grp,0.1,7,0.0,0.17534899711608887
18,0.1,same_input_grp,0.1,8,1.869905959902346,0.18302464485168457
19,0.1,same_input_grp,0.1,9,0.0,0.17845606803894043
20,0.1,closest_properties,0.1,0,2.17829310844315,0.19624614715576172
21,0.1,closest_properties,0.1,1,7.933799477279539,0.186692476272583
22,0.1,closest_properties,0.1,2,327.2644867819172,0.19407272338867188
23,0.1,closest_properties,0.1,3,14.110631333906424,0.19321775436401367
24,0.1,closest_properties,0.1,4,66666666.666666664,0.17847299575805664
25,0.1,closest_properties,0.1,5,0.0,0.18370962142944336
26,0.1,closest_properties,0.1,6,3.6474273842291476,0.19413399696350098
27,0.1,closest_properties,0.1,7,0.5901576419244678,0.19272613525390625
28,0.1,closest_properties,0.1,8,9.911357688425362,0.19525647163391113
29,0.1,closest_properties,0.1,9,5.180071556871649,0.1935880184173584
30,0.1,max_perf_corr,0.1,0,0.0,0.20241832733154297
