,proportion_train_config,source_selection_method,prop_inputs_source,id repetition,mape,training_time
0,0.1,random,0.1,0,13.954283033132572,0.22410249710083008
1,0.1,random,0.1,1,17.820103170591704,0.09685564041137695
2,0.1,random,0.1,2,12.601314056449484,0.02279376983642578
3,0.1,random,0.1,3,10.768374064052542,0.024077177047729492
4,0.1,random,0.1,4,20.182092677308766,0.026121139526367188
5,0.1,random,0.1,5,16.529011751078954,0.026137113571166992
6,0.1,random,0.1,6,21.184222426852127,0.022871971130371094
7,0.1,random,0.1,7,17.466146951876034,0.0227510929107666
8,0.1,random,0.1,8,6.590247733372477,0.021958351135253906
9,0.1,random,0.1,9,22.01548850269111,0.0233156681060791
10,0.1,same_input_grp,0.1,0,18.071867778573004,0.02256298065185547
11,0.1,same_input_grp,0.1,1,25.763575216723712,0.022695064544677734
12,0.1,same_input_grp,0.1,2,15.856110048639934,0.02245783805847168
13,0.1,same_input_grp,0.1,3,6.004309911368506,0.02219390869140625
14,0.1,same_input_grp,0.1,4,7.79037703221459,0.022855281829833984
15,0.1,same_input_grp,0.1,5,3.622262449048838,0.02592778205871582
16,0.1,same_input_grp,0.1,6,18.310943819974838,0.022922992706298828
17,0.1,same_input_grp,0.1,7,14.485630775021788,0.1052396297454834
18,0.1,same_input_grp,0.1,8,4.310684169277043,0.03360390663146973
19,0.1,same_input_grp,0.1,9,25.871281244838485,0.03147554397583008
20,0.1,closest_properties,0.1,0,29.79715323135435,0.06900334358215332
21,0.1,closest_properties,0.1,1,14.946015322581433,0.06612706184387207
22,0.1,closest_properties,0.1,2,15.279954046946331,0.06541252136230469
23,0.1,closest_properties,0.1,3,9.207590090921098,0.13338923454284668
24,0.1,closest_properties,0.1,4,10.530563488898515,0.11291861534118652
25,0.1,closest_properties,0.1,5,17.95877049775118,0.06055307388305664
26,0.1,closest_properties,0.1,6,20.965017509220733,0.058913469314575195
27,0.1,closest_properties,0.1,7,19.688060616797827,0.05808281898498535
28,0.1,closest_properties,0.1,8,6.143959819543202,0.05721092224121094
29,0.1,closest_properties,0.1,9,9.043290610170454,0.0602114200592041
30,0.1,max_perf_corr,0.1,0,8.021177084596376,0.08515000343322754
31,0.1,max_perf_corr,0.1,1,8.50020221213432,0.1567981243133545
32,0.1,max_perf_corr,0.1,2,25.62567793326464,0.09711265563964844
33,0.1,max_perf_corr,0.1,3,2.269060826536282,0.08654522895812988
